data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2198;0
2020-12-28;4311;0
2020-12-29;10105;1
2020-12-30;20466;0
2020-12-31;10577;1
2021-01-01;1350;0
2021-01-02;2289;0
2021-01-03;657;1
2021-01-04;40705;11
2021-01-05;55541;6
2021-01-06;18814;1
2021-01-07;30443;0
2021-01-08;11856;0
2021-01-09;2263;1
2021-01-10;997;0
2021-01-11;47810;229
2021-01-12;63548;2
2021-01-13;55092;0
2021-01-14;46439;2
2021-01-15;26010;1
2021-01-16;20899;16
2021-01-17;12005;427
2021-01-18;28105;2926
2021-01-19;48978;8122
2021-01-20;50409;14304
2021-01-21;53015;14947
2021-01-22;38073;5281
2021-01-23;16652;1365
2021-01-24;5275;558
2021-01-25;71848;29482
2021-01-26;130348;48036
2021-01-27;102131;26267
2021-01-28;87053;29159
2021-01-29;41748;15952
2021-01-30;14990;3106
2021-01-31;7319;1386
2021-02-01;54846;32807
2021-02-02;110671;56134
2021-02-03;115740;53901
