data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2177;0
2020-12-28;4396;0
2020-12-29;10092;0
2020-12-30;20430;1
2020-12-31;10619;0
2021-01-01;1346;1
2021-01-02;2260;0
2021-01-03;653;0
2021-01-04;40708;1
2021-01-05;55490;2
2021-01-06;18794;0
2021-01-07;30437;0
2021-01-08;11849;0
2021-01-09;2256;0
2021-01-10;997;0
2021-01-11;47664;3
2021-01-12;63541;0
2021-01-13;55144;0
2021-01-14;46654;1
2021-01-15;26298;0
2021-01-16;21043;18
2021-01-17;12095;419
2021-01-18;28474;2939
2021-01-19;49544;8163
2021-01-20;51119;14409
2021-01-21;53250;14848
2021-01-22;38263;5260
2021-01-23;16727;1358
2021-01-24;5327;557
2021-01-25;73604;29577
2021-01-26;132832;48344
2021-01-27;104197;26592
2021-01-28;89366;29473
2021-01-29;43800;16158
2021-01-30;16284;3114
2021-01-31;8690;1387
2021-02-01;57188;33283
2021-02-02;115264;57649
2021-02-03;122102;55865
2021-02-04;107459;51566
2021-02-05;52047;29557
2021-02-06;24702;15708
2021-02-07;16472;10152
2021-02-08;33159;11765
2021-02-09;90168;20423
2021-02-10;113518;44746
2021-02-11;112203;58926
2021-02-12;75969;43581
2021-02-13;35636;15151
2021-02-14;14720;4863
2021-02-15;36393;11757
2021-02-16;72029;33693
2021-02-17;155628;84730
2021-02-18;174917;93781
2021-02-19;102747;49974
2021-02-20;35703;7677
2021-02-21;15930;3613
2021-02-22;43232;4095
2021-02-23;71485;20356
2021-02-24;160322;76776
2021-02-25;174471;90381
2021-02-26;103315;45372
2021-02-27;44618;11786
2021-02-28;17777;5626
2021-03-01;46011;5613
2021-03-02;81914;21613
2021-03-03;156138;67716
2021-03-04;173178;85710
2021-03-05;108148;44569
2021-03-06;49138;12031
2021-03-07;17868;5351
2021-03-08;34188;3647
2021-03-09;63473;8381
2021-03-10;142163;42751
2021-03-11;161612;68120
2021-03-12;94073;39321
2021-03-13;29072;6717
2021-03-14;11781;3029
2021-03-15;25160;3572
2021-03-16;47384;10659
2021-03-17;132933;43518
2021-03-18;153684;66233
2021-03-19;88035;38416
2021-03-20;29077;9918
2021-03-21;10490;3025
2021-03-22;50421;3847
2021-03-23;112300;18774
