wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;4;0;0;0;t00
dolnoœl¹skie;boles³awiecki;73390;0;33170;0;t0201
dolnoœl¹skie;dzier¿oniowski;69022;0;32423;0;t0202
dolnoœl¹skie;g³ogowski;64959;0;29645;0;t0203
dolnoœl¹skie;górowski;26823;0;12185;0;t0204
dolnoœl¹skie;jaworski;39338;6;17828;0;t0205
dolnoœl¹skie;jeleniogórski;51442;103;23868;12;t0206
dolnoœl¹skie;kamiennogórski;31875;0;15000;0;t0207
dolnoœl¹skie;k³odzki;129055;17;60574;1;t0208
dolnoœl¹skie;legnicki;44330;14;19805;0;t0209
dolnoœl¹skie;lubañski;30159;0;12779;0;t0210
dolnoœl¹skie;lubiñski;125138;0;59961;0;t0211
dolnoœl¹skie;lwówecki;42063;0;19555;0;t0212
dolnoœl¹skie;milicki;34559;0;16340;0;t0213
dolnoœl¹skie;oleœnicki;99062;40;45399;14;t0214
dolnoœl¹skie;o³awski;45785;0;21605;0;t0215
dolnoœl¹skie;polkowicki;41819;0;18333;0;t0216
dolnoœl¹skie;strzeliñski;37363;0;17459;0;t0217
dolnoœl¹skie;œredzki;22067;0;10466;0;t0218
dolnoœl¹skie;œwidnicki;102612;74;47212;0;t0219
dolnoœl¹skie;trzebnicki;59853;0;28856;0;t0220
dolnoœl¹skie;wa³brzyski;31455;0;15000;0;t0221
dolnoœl¹skie;wo³owski;42679;9;19066;6;t0222
dolnoœl¹skie;wroc³awski;103773;0;49484;0;t0223
dolnoœl¹skie;z¹bkowicki;55733;33;26140;1;t0224
dolnoœl¹skie;zgorzelecki;60043;0;27324;0;t0225
dolnoœl¹skie;z³otoryjski;35055;15;15730;3;t0226
dolnoœl¹skie;Jelenia Góra;90548;9;43660;1;t0261
dolnoœl¹skie;Legnica;90421;10;42635;0;t0262
dolnoœl¹skie;Wroc³aw;1055424;243;496437;50;t0264
dolnoœl¹skie;Wa³brzych;211629;25;98846;7;t0265
kujawsko-pomorskie;aleksandrowski;132973;30;63302;0;t0401
kujawsko-pomorskie;brodnicki;72492;0;34059;0;t0402
kujawsko-pomorskie;bydgoski;77438;0;36749;0;t0403
kujawsko-pomorskie;che³miñski;42068;0;19821;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;36048;0;16783;0;t0405
kujawsko-pomorskie;grudzi¹dzki;26550;0;12010;0;t0406
kujawsko-pomorskie;inowroc³awski;105221;24;50081;1;t0407
kujawsko-pomorskie;lipnowski;53608;0;24677;0;t0408
kujawsko-pomorskie;mogileñski;32971;26;15363;0;t0409
kujawsko-pomorskie;nakielski;85346;165;38383;81;t0410
kujawsko-pomorskie;radziejowski;44646;0;20936;0;t0411
kujawsko-pomorskie;rypiñski;35993;0;17001;0;t0412
kujawsko-pomorskie;sêpoleñski;48826;0;22570;0;t0413
kujawsko-pomorskie;œwiecki;78802;29;36235;1;t0414
kujawsko-pomorskie;toruñski;72471;0;31838;0;t0415
kujawsko-pomorskie;tucholski;39585;0;18179;0;t0416
kujawsko-pomorskie;w¹brzeski;28335;0;12889;0;t0417
kujawsko-pomorskie;w³oc³awski;65580;10;31328;0;t0418
kujawsko-pomorskie;¿niñski;53155;0;25281;0;t0419
kujawsko-pomorskie;Bydgoszcz;436921;311;204526;34;t0461
kujawsko-pomorskie;Grudzi¹dz;124593;0;57697;0;t0462
kujawsko-pomorskie;Toruñ;194474;0;90282;0;t0463
kujawsko-pomorskie;W³oc³awek;94993;33;43027;10;t0464
lubelskie;bialski;62071;0;28485;0;t0601
lubelskie;bi³gorajski;54593;0;26026;0;t0602
lubelskie;che³mski;36507;0;17259;0;t0603
lubelskie;hrubieszowski;45287;10;20840;0;t0604
lubelskie;janowski;31204;19;14550;2;t0605
lubelskie;krasnostawski;41488;0;19167;0;t0606
lubelskie;kraœnicki;67250;16;31840;0;t0607
lubelskie;lubartowski;55602;43;26100;20;t0608
lubelskie;lubelski;85026;4;38923;0;t0609
lubelskie;³êczyñski;40501;25;19429;0;t0610
lubelskie;³ukowski;56902;18;26737;0;t0611
lubelskie;opolski;45526;35;21034;18;t0612
lubelskie;parczewski;28358;4;13160;0;t0613
lubelskie;pu³awski;98839;2;47213;0;t0614
lubelskie;radzyñski;30937;0;14726;0;t0615
lubelskie;rycki;54053;0;25914;0;t0616
lubelskie;œwidnicki;46452;13;22271;0;t0617
lubelskie;tomaszowski;56474;30;26224;0;t0618
lubelskie;w³odawski;35301;14;16491;0;t0619
lubelskie;zamojski;48997;0;23759;0;t0620
lubelskie;Bia³a Podlaska;70711;10;33403;0;t0661
lubelskie;Che³m;63963;58;29286;31;t0662
lubelskie;Lublin;447267;68;205550;17;t0663
lubelskie;Zamoœæ;90245;0;42541;0;t0664
lubuskie;gorzowski;29548;3;13807;0;t0801
lubuskie;kroœnieñski;51413;0;24311;0;t0802
lubuskie;miêdzyrzecki;67478;4;31520;0;t0803
lubuskie;nowosolski;92547;47;41575;0;t0804
lubuskie;s³ubicki;38680;0;18487;0;t0805
lubuskie;strzelecko-drezdenecki;51183;50;23011;2;t0806
lubuskie;sulêciñski;31141;33;14174;11;t0807
lubuskie;œwiebodziñski;55602;0;25784;0;t0808
lubuskie;zielonogórski;89460;0;41640;0;t0809
lubuskie;¿agañski;69055;59;31562;0;t0810
lubuskie;¿arski;100551;50;47331;35;t0811
lubuskie;wschowski;27551;39;13210;22;t0812
lubuskie;Gorzów Wielkopolski;152654;8;70212;3;t0861
lubuskie;Zielona Góra;151959;15;72569;2;t0862
³ódzkie;be³chatowski;74529;17;34196;0;t1001
³ódzkie;kutnowski;89475;24;43438;13;t1002
³ódzkie;³aski;36467;0;17473;0;t1003
³ódzkie;³êczycki;51933;48;23959;33;t1004
³ódzkie;³owicki;90710;0;43398;0;t1005
³ódzkie;³ódzki wschodni;37402;0;16868;0;t1006
³ódzkie;opoczyñski;60274;100;27278;29;t1007
³ódzkie;pabianicki;108850;0;51556;0;t1008
³ódzkie;pajêczañski;30075;0;13672;0;t1009
³ódzkie;piotrkowski;50660;21;23560;6;t1010
³ódzkie;poddêbicki;37465;0;17781;0;t1011
³ódzkie;radomszczañski;89481;9;42285;0;t1012
³ódzkie;rawski;29104;98;13273;54;t1013
³ódzkie;sieradzki;100965;58;46220;14;t1014
³ódzkie;skierniewicki;24260;0;11453;0;t1015
³ódzkie;tomaszowski;106333;0;50399;0;t1016
³ódzkie;wieluñski;88287;10;42120;0;t1017
³ódzkie;wieruszowski;33299;10;15152;0;t1018
³ódzkie;zduñskowolski;50270;7;23366;0;t1019
³ódzkie;zgierski;130668;0;61534;0;t1020
³ódzkie;brzeziñski;34996;0;16726;0;t1021
³ódzkie;£ódŸ;907592;120;429622;12;t1061
³ódzkie;Piotrków Trybunalski;82351;60;38540;0;t1062
³ódzkie;Skierniewice;72973;39;34486;0;t1063
ma³opolskie;bocheñski;78684;60;35374;24;t1201
ma³opolskie;brzeski;67173;11;31216;0;t1202
ma³opolskie;chrzanowski;111383;18;51428;1;t1203
ma³opolskie;d¹browski;42470;7;19932;0;t1204
ma³opolskie;gorlicki;86106;0;40803;0;t1205
ma³opolskie;krakowski;159668;69;74852;1;t1206
ma³opolskie;limanowski;89022;71;40920;25;t1207
ma³opolskie;miechowski;60814;10;29219;0;t1208
ma³opolskie;myœlenicki;103444;28;48683;8;t1209
ma³opolskie;nowos¹decki;130971;8;58782;0;t1210
ma³opolskie;nowotarski;131271;0;59870;0;t1211
ma³opolskie;olkuski;110040;21;51153;20;t1212
ma³opolskie;oœwiêcimski;121354;38;57340;20;t1213
ma³opolskie;proszowicki;43831;24;20896;0;t1214
ma³opolskie;suski;68912;0;32730;0;t1215
ma³opolskie;tarnowski;95463;18;44411;0;t1216
ma³opolskie;tatrzañski;35387;0;16808;0;t1217
ma³opolskie;wadowicki;119681;71;53812;19;t1218
ma³opolskie;wielicki;110627;42;50267;0;t1219
ma³opolskie;Kraków;1183806;204;562736;64;t1261
ma³opolskie;Nowy S¹cz;63843;0;30266;0;t1262
ma³opolskie;Tarnów;113564;62;52260;6;t1263
mazowieckie;bia³obrzeski;35688;0;17004;0;t1401
mazowieckie;ciechanowski;80132;28;38154;0;t1402
mazowieckie;garwoliñski;82889;5;39727;0;t1403
mazowieckie;gostyniñski;28261;0;13656;0;t1404
mazowieckie;grodziski;95414;0;43985;0;t1405
mazowieckie;grójecki;105345;53;49799;33;t1406
mazowieckie;kozienicki;43981;0;21025;0;t1407
mazowieckie;legionowski;76146;85;33499;43;t1408
mazowieckie;lipski;26474;37;12601;0;t1409
mazowieckie;³osicki;18529;0;8956;0;t1410
mazowieckie;makowski;41162;0;19146;0;t1411
mazowieckie;miñski;129105;83;58125;14;t1412
mazowieckie;m³awski;60695;0;28846;0;t1413
mazowieckie;nowodworski;111681;71;52151;17;t1414
mazowieckie;ostro³êcki;49684;4;23314;0;t1415
mazowieckie;ostrowski;50548;9;24648;0;t1416
mazowieckie;otwocki;91687;0;44282;0;t1417
mazowieckie;piaseczyñski;243559;102;114489;1;t1418
mazowieckie;p³ocki;85794;25;40826;1;t1419
mazowieckie;p³oñski;79848;12;37256;0;t1420
mazowieckie;pruszkowski;134523;0;63695;0;t1421
mazowieckie;przasnyski;50359;9;24174;0;t1422
mazowieckie;przysuski;28669;34;13474;1;t1423
mazowieckie;pu³tuski;46458;0;22257;0;t1424
mazowieckie;radomski;63486;15;29847;0;t1425
mazowieckie;siedlecki;31036;13;14903;3;t1426
mazowieckie;sierpecki;44719;127;21292;96;t1427
mazowieckie;sochaczewski;83328;19;39484;1;t1428
mazowieckie;soko³owski;42382;22;19912;1;t1429
mazowieckie;szyd³owiecki;20703;52;9259;0;t1430
mazowieckie;warszawski zachodni;114592;0;54462;0;t1432
mazowieckie;wêgrowski;46226;12;22047;0;t1433
mazowieckie;wo³omiñski;209501;228;95056;16;t1434
mazowieckie;wyszkowski;62618;0;29848;0;t1435
mazowieckie;zwoleñski;28414;0;13599;0;t1436
mazowieckie;¿uromiñski;29417;0;14517;0;t1437
mazowieckie;¿yrardowski;56822;13;26810;3;t1438
mazowieckie;Ostro³êka;70498;5;33812;0;t1461
mazowieckie;P³ock;129611;89;60082;53;t1462
