wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;38494;1577;6764;556;t00
dolnoœl¹skie;boles³awiecki;31734;817;8851;113;t0201
dolnoœl¹skie;dzier¿oniowski;29785;528;8573;121;t0202
dolnoœl¹skie;g³ogowski;28018;890;8112;111;t0203
dolnoœl¹skie;górowski;10906;136;2749;65;t0204
dolnoœl¹skie;jaworski;18849;469;4865;134;t0205
dolnoœl¹skie;jeleniogórski;25926;673;7916;305;t0206
dolnoœl¹skie;kamiennogórski;13128;231;3666;54;t0207
dolnoœl¹skie;k³odzki;61915;1183;19861;422;t0208
dolnoœl¹skie;legnicki;15304;287;3253;17;t0209
dolnoœl¹skie;lubañski;11957;440;3774;57;t0210
dolnoœl¹skie;lubiñski;65184;2071;17416;867;t0211
dolnoœl¹skie;lwówecki;16892;309;5020;63;t0212
dolnoœl¹skie;milicki;15608;219;4639;50;t0213
dolnoœl¹skie;oleœnicki;29142;853;7679;285;t0214
dolnoœl¹skie;o³awski;25978;463;8794;131;t0215
dolnoœl¹skie;polkowicki;12717;594;2228;37;t0216
dolnoœl¹skie;strzeliñski;16536;316;4754;171;t0217
dolnoœl¹skie;œredzki;11229;245;3564;134;t0218
dolnoœl¹skie;œwidnicki;40104;931;12795;352;t0219
dolnoœl¹skie;trzebnicki;29057;583;9512;190;t0220
dolnoœl¹skie;wa³brzyski;17378;206;5598;129;t0221
dolnoœl¹skie;wo³owski;18336;505;5387;34;t0222
dolnoœl¹skie;wroc³awski;44543;909;11727;441;t0223
dolnoœl¹skie;z¹bkowicki;26446;352;8359;208;t0224
dolnoœl¹skie;zgorzelecki;26540;590;8151;277;t0225
dolnoœl¹skie;z³otoryjski;15865;225;4193;89;t0226
dolnoœl¹skie;Jelenia Góra;40292;509;11496;196;t0261
dolnoœl¹skie;Legnica;39807;856;9253;214;t0262
dolnoœl¹skie;Wroc³aw;480566;9040;119402;3462;t0264
dolnoœl¹skie;Wa³brzych;120950;1593;37183;855;t0265
kujawsko-pomorskie;aleksandrowski;76717;814;24091;310;t0401
kujawsko-pomorskie;brodnicki;29020;648;8057;134;t0402
kujawsko-pomorskie;bydgoski;31100;884;7027;257;t0403
kujawsko-pomorskie;che³miñski;16998;353;4387;72;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;12533;334;3547;62;t0405
kujawsko-pomorskie;grudzi¹dzki;9083;521;2110;88;t0406
kujawsko-pomorskie;inowroc³awski;50262;1017;13143;471;t0407
kujawsko-pomorskie;lipnowski;22331;573;5900;141;t0408
kujawsko-pomorskie;mogileñski;11223;232;2825;36;t0409
kujawsko-pomorskie;nakielski;21022;714;4608;87;t0410
kujawsko-pomorskie;radziejowski;17507;541;4597;119;t0411
kujawsko-pomorskie;rypiñski;14765;495;4337;92;t0412
kujawsko-pomorskie;sêpoleñski;20887;478;5360;75;t0413
kujawsko-pomorskie;œwiecki;31339;522;8039;159;t0414
kujawsko-pomorskie;toruñski;27554;588;5323;112;t0415
kujawsko-pomorskie;tucholski;14421;480;3881;134;t0416
kujawsko-pomorskie;w¹brzeski;10880;216;3156;121;t0417
kujawsko-pomorskie;w³oc³awski;25038;713;6105;268;t0418
kujawsko-pomorskie;¿niñski;20522;557;5379;150;t0419
kujawsko-pomorskie;Bydgoszcz;196267;4409;51642;1444;t0461
kujawsko-pomorskie;Grudzi¹dz;55396;1476;13094;1096;t0462
kujawsko-pomorskie;Toruñ;76142;1937;20314;532;t0463
kujawsko-pomorskie;W³oc³awek;36439;780;8587;255;t0464
lubelskie;bialski;29818;324;8761;138;t0601
lubelskie;bi³gorajski;26822;569;8679;198;t0602
lubelskie;che³mski;17017;391;5013;120;t0603
lubelskie;hrubieszowski;20031;520;6302;139;t0604
lubelskie;janowski;14983;340;5166;124;t0605
lubelskie;krasnostawski;18969;325;5440;37;t0606
lubelskie;kraœnicki;32248;787;8197;142;t0607
lubelskie;lubartowski;26153;487;8053;200;t0608
lubelskie;lubelski;41057;996;11871;498;t0609
lubelskie;³êczyñski;20353;397;6220;148;t0610
lubelskie;³ukowski;26625;429;7920;185;t0611
lubelskie;opolski;20496;368;5893;172;t0612
lubelskie;parczewski;14976;150;4617;40;t0613
lubelskie;pu³awski;50015;1072;15663;241;t0614
lubelskie;radzyñski;15231;167;5279;96;t0615
lubelskie;rycki;25910;692;7357;293;t0616
lubelskie;œwidnicki;20653;510;5910;174;t0617
