wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
dolnoœl¹skie;boles³awiecki;48422;315;16055;50;t0201
dolnoœl¹skie;dzier¿oniowski;45281;314;16104;180;t0202
dolnoœl¹skie;g³ogowski;41255;251;14034;227;t0203
dolnoœl¹skie;górowski;17843;60;5468;60;t0204
dolnoœl¹skie;jaworski;28639;428;10185;416;t0205
dolnoœl¹skie;jeleniogórski;37180;311;14528;283;t0206
dolnoœl¹skie;kamiennogórski;20446;163;7549;36;t0207
dolnoœl¹skie;k³odzki;85155;161;31964;114;t0208
dolnoœl¹skie;legnicki;27064;324;7832;258;t0209
dolnoœl¹skie;lubañski;17773;60;6205;20;t0210
dolnoœl¹skie;lubiñski;94210;735;37781;625;t0211
dolnoœl¹skie;lwówecki;25864;46;8974;30;t0212
dolnoœl¹skie;milicki;23140;191;8899;190;t0213
dolnoœl¹skie;oleœnicki;51821;175;14593;145;t0214
dolnoœl¹skie;o³awski;34582;430;14505;430;t0215
dolnoœl¹skie;polkowicki;25071;83;5556;6;t0216
dolnoœl¹skie;strzeliñski;24885;215;9043;162;t0217
dolnoœl¹skie;œredzki;15643;130;6209;129;t0218
dolnoœl¹skie;œwidnicki;63663;151;20421;130;t0219
dolnoœl¹skie;trzebnicki;40949;154;15846;154;t0220
dolnoœl¹skie;wa³brzyski;24136;47;9996;42;t0221
dolnoœl¹skie;wo³owski;28634;114;10206;31;t0222
dolnoœl¹skie;wroc³awski;70177;181;24973;119;t0223
dolnoœl¹skie;z¹bkowicki;38333;173;14393;161;t0224
dolnoœl¹skie;zgorzelecki;38026;93;14287;84;t0225
dolnoœl¹skie;z³otoryjski;23682;142;8260;128;t0226
dolnoœl¹skie;Jelenia Góra;60438;212;22049;202;t0261
dolnoœl¹skie;Legnica;62042;697;22851;689;t0262
dolnoœl¹skie;Wroc³aw;737245;8018;270750;6625;t0264
dolnoœl¹skie;Wa³brzych;158901;1032;61373;673;t0265
kujawsko-pomorskie;aleksandrowski;106214;642;45893;487;t0401
kujawsko-pomorskie;brodnicki;45120;328;15943;257;t0402
kujawsko-pomorskie;bydgoski;49445;272;17019;196;t0403
kujawsko-pomorskie;che³miñski;25437;57;8942;57;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;21211;1;6622;1;t0405
kujawsko-pomorskie;grudzi¹dzki;15876;144;4872;144;t0406
kujawsko-pomorskie;inowroc³awski;75083;609;29125;520;t0407
kujawsko-pomorskie;lipnowski;33976;593;12006;575;t0408
kujawsko-pomorskie;mogileñski;16264;274;4942;262;t0409
kujawsko-pomorskie;nakielski;48991;609;15006;518;t0410
kujawsko-pomorskie;radziejowski;28965;314;9219;264;t0411
kujawsko-pomorskie;rypiñski;21656;80;7557;78;t0412
kujawsko-pomorskie;sêpoleñski;31569;449;10674;398;t0413
kujawsko-pomorskie;œwiecki;49289;397;17596;382;t0414
kujawsko-pomorskie;toruñski;45356;50;13208;40;t0415
kujawsko-pomorskie;tucholski;24024;336;7385;290;t0416
kujawsko-pomorskie;w¹brzeski;17080;247;5676;206;t0417
kujawsko-pomorskie;w³oc³awski;40273;166;13879;156;t0418
kujawsko-pomorskie;¿niñski;32370;347;10695;276;t0419
kujawsko-pomorskie;Bydgoszcz;295150;2484;107396;2345;t0461
kujawsko-pomorskie;Grudzi¹dz;84209;1211;31391;774;t0462
kujawsko-pomorskie;Toruñ;118581;1130;40328;433;t0463
kujawsko-pomorskie;W³oc³awek;57772;883;19014;427;t0464
lubelskie;bialski;43218;175;16061;145;t0601
lubelskie;bi³gorajski;37619;347;14817;289;t0602
lubelskie;che³mski;24517;46;8864;23;t0603
lubelskie;hrubieszowski;29565;274;10956;235;t0604
lubelskie;janowski;20949;95;7936;91;t0605
lubelskie;krasnostawski;28808;318;10657;243;t0606
lubelskie;kraœnicki;47912;380;18130;355;t0607
lubelskie;lubartowski;38428;258;14451;234;t0608
lubelskie;lubelski;59344;311;22265;214;t0609
lubelskie;³êczyñski;28922;104;11147;91;t0610
lubelskie;³ukowski;37794;288;15150;191;t0611
lubelskie;opolski;30289;334;11609;256;t0612
lubelskie;parczewski;21127;286;8330;263;t0613
lubelskie;pu³awski;69496;409;27744;265;t0614
lubelskie;radzyñski;20749;60;7749;59;t0615
lubelskie;rycki;37394;235;14114;235;t0616
lubelskie;œwidnicki;30592;353;11534;324;t0617
lubelskie;tomaszowski;38237;171;14650;153;t0618
lubelskie;w³odawski;25917;101;10052;101;t0619
lubelskie;zamojski;33652;287;13418;286;t0620
lubelskie;Bia³a Podlaska;49637;300;19140;128;t0661
lubelskie;Che³m;42899;337;15827;241;t0662
