wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;4;0;0;0;t00
dolnoœl¹skie;boles³awiecki;73477;80;33228;56;t0201
dolnoœl¹skie;dzier¿oniowski;69060;0;32442;0;t0202
dolnoœl¹skie;g³ogowski;64974;14;29646;1;t0203
dolnoœl¹skie;górowski;26823;0;12185;0;t0204
dolnoœl¹skie;jaworski;39352;10;17828;0;t0205
dolnoœl¹skie;jeleniogórski;51491;48;23886;18;t0206
dolnoœl¹skie;kamiennogórski;31904;29;15021;21;t0207
dolnoœl¹skie;k³odzki;129195;131;60624;49;t0208
dolnoœl¹skie;legnicki;44336;5;19805;0;t0209
dolnoœl¹skie;lubañski;30180;20;12785;6;t0210
dolnoœl¹skie;lubiñski;125197;55;59988;25;t0211
dolnoœl¹skie;lwówecki;42073;10;19555;0;t0212
dolnoœl¹skie;milicki;34586;27;16353;13;t0213
dolnoœl¹skie;oleœnicki;99172;72;45438;37;t0214
dolnoœl¹skie;o³awski;45785;0;21605;0;t0215
dolnoœl¹skie;polkowicki;41824;5;18335;2;t0216
dolnoœl¹skie;strzeliñski;37363;0;17459;0;t0217
dolnoœl¹skie;œredzki;22080;1;10467;0;t0218
dolnoœl¹skie;œwidnicki;102657;34;47240;28;t0219
dolnoœl¹skie;trzebnicki;59919;60;28909;48;t0220
dolnoœl¹skie;wa³brzyski;31456;0;15001;0;t0221
dolnoœl¹skie;wo³owski;42732;18;19097;6;t0222
dolnoœl¹skie;wroc³awski;103810;20;49500;5;t0223
dolnoœl¹skie;z¹bkowicki;55800;67;26179;39;t0224
dolnoœl¹skie;zgorzelecki;60065;22;27333;9;t0225
dolnoœl¹skie;z³otoryjski;35070;14;15736;5;t0226
dolnoœl¹skie;Jelenia Góra;90621;66;43690;27;t0261
dolnoœl¹skie;Legnica;90469;48;42658;23;t0262
dolnoœl¹skie;Wroc³aw;1056100;597;496796;329;t0264
dolnoœl¹skie;Wa³brzych;211756;122;98906;58;t0265
kujawsko-pomorskie;aleksandrowski;132984;10;63304;2;t0401
kujawsko-pomorskie;brodnicki;72563;71;34108;49;t0402
kujawsko-pomorskie;bydgoski;77438;0;36747;0;t0403
kujawsko-pomorskie;che³miñski;42093;23;19834;11;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;36048;0;16783;0;t0405
kujawsko-pomorskie;grudzi¹dzki;26556;6;12011;1;t0406
kujawsko-pomorskie;inowroc³awski;105270;49;50103;22;t0407
kujawsko-pomorskie;lipnowski;53635;6;24680;1;t0408
kujawsko-pomorskie;mogileñski;33017;46;15386;23;t0409
kujawsko-pomorskie;nakielski;85389;23;38394;7;t0410
kujawsko-pomorskie;radziejowski;44735;73;21004;65;t0411
kujawsko-pomorskie;rypiñski;36035;42;17015;14;t0412
kujawsko-pomorskie;sêpoleñski;48904;78;22576;6;t0413
