wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;4;0;0;0;t00
dolnoœl¹skie;boles³awiecki;78933;170;34422;14;t0201
dolnoœl¹skie;dzier¿oniowski;75005;184;33844;13;t0202
dolnoœl¹skie;g³ogowski;71196;258;31138;21;t0203
dolnoœl¹skie;górowski;28279;30;12546;5;t0204
dolnoœl¹skie;jaworski;42017;132;18333;12;t0205
dolnoœl¹skie;jeleniogórski;55205;80;24535;5;t0206
dolnoœl¹skie;kamiennogórski;34928;138;15714;3;t0207
dolnoœl¹skie;k³odzki;140568;598;62689;81;t0208
dolnoœl¹skie;legnicki;46771;40;20236;5;t0209
dolnoœl¹skie;lubañski;32953;172;13308;12;t0210
dolnoœl¹skie;lubiñski;133977;427;61605;32;t0211
dolnoœl¹skie;lwówecki;45263;86;20287;6;t0212
dolnoœl¹skie;milicki;37080;48;16922;4;t0213
dolnoœl¹skie;oleœnicki;108721;249;47921;39;t0214
dolnoœl¹skie;o³awski;48143;130;21837;0;t0215
dolnoœl¹skie;polkowicki;44260;70;19013;11;t0216
dolnoœl¹skie;strzeliñski;40204;167;18114;22;t0217
dolnoœl¹skie;œredzki;24255;56;10966;7;t0218
dolnoœl¹skie;œwidnicki;112612;229;49434;13;t0219
dolnoœl¹skie;trzebnicki;64416;246;30017;13;t0220
dolnoœl¹skie;wa³brzyski;34570;102;15763;1;t0221
dolnoœl¹skie;wo³owski;45647;128;19657;2;t0222
dolnoœl¹skie;wroc³awski;110723;108;50987;13;t0223
dolnoœl¹skie;z¹bkowicki;60737;41;27035;1;t0224
dolnoœl¹skie;zgorzelecki;65161;177;28344;3;t0225
dolnoœl¹skie;z³otoryjski;37545;66;16370;2;t0226
dolnoœl¹skie;Jelenia Góra;98115;220;45068;10;t0261
dolnoœl¹skie;Legnica;98234;207;44198;12;t0262
dolnoœl¹skie;Wroc³aw;1134692;1731;509513;153;t0264
dolnoœl¹skie;Wa³brzych;225097;267;101118;3;t0265
kujawsko-pomorskie;aleksandrowski;138658;171;64311;13;t0401
kujawsko-pomorskie;brodnicki;78391;144;35704;18;t0402
kujawsko-pomorskie;bydgoski;82548;205;38070;10;t0403
kujawsko-pomorskie;che³miñski;45358;140;20530;23;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;38506;92;17467;5;t0405
kujawsko-pomorskie;grudzi¹dzki;28281;57;12629;18;t0406
kujawsko-pomorskie;inowroc³awski;112713;238;51586;14;t0407
kujawsko-pomorskie;lipnowski;57718;75;25954;19;t0408
kujawsko-pomorskie;mogileñski;36178;146;16366;10;t0409
kujawsko-pomorskie;nakielski;91437;108;39747;19;t0410
kujawsko-pomorskie;radziejowski;47152;161;21634;15;t0411
kujawsko-pomorskie;rypiñski;38938;106;17768;3;t0412
kujawsko-pomorskie;sêpoleñski;52503;130;23158;8;t0413
kujawsko-pomorskie;œwiecki;85265;219;37940;14;t0414
kujawsko-pomorskie;toruñski;76491;100;32925;16;t0415
kujawsko-pomorskie;tucholski;42095;108;18892;0;t0416
kujawsko-pomorskie;w¹brzeski;30637;21;13510;0;t0417
kujawsko-pomorskie;w³oc³awski;69676;155;32414;6;t0418
kujawsko-pomorskie;¿niñski;56282;107;26133;9;t0419
kujawsko-pomorskie;Bydgoszcz;471993;943;210458;84;t0461
kujawsko-pomorskie;Grudzi¹dz;132605;170;59609;16;t0462
kujawsko-pomorskie;Toruñ;215926;578;94230;41;t0463
kujawsko-pomorskie;W³oc³awek;103966;333;44815;24;t0464
lubelskie;bialski;67223;228;29505;18;t0601
lubelskie;bi³gorajski;59707;269;27109;21;t0602
lubelskie;che³mski;39412;142;17851;2;t0603
lubelskie;hrubieszowski;49518;142;21823;13;t0604
lubelskie;janowski;34321;118;15455;18;t0605
lubelskie;krasnostawski;45350;189;20003;12;t0606
lubelskie;kraœnicki;73512;306;33206;33;t0607
lubelskie;lubartowski;61233;197;27566;14;t0608
lubelskie;lubelski;93272;216;40826;19;t0609
lubelskie;³êczyñski;43458;50;20059;9;t0610
lubelskie;³ukowski;62521;250;28151;20;t0611
lubelskie;opolski;49886;68;22182;18;t0612
lubelskie;parczewski;31117;60;13634;1;t0613
lubelskie;pu³awski;107606;414;49056;43;t0614
lubelskie;radzyñski;34005;175;15376;40;t0615
lubelskie;rycki;57891;307;26861;20;t0616
lubelskie;œwidnicki;52058;170;23456;19;t0617
lubelskie;tomaszowski;60851;146;27271;23;t0618
lubelskie;w³odawski;37930;150;16915;8;t0619
lubelskie;zamojski;53069;214;24843;19;t0620
lubelskie;Bia³a Podlaska;77920;252;34962;27;t0661
lubelskie;Che³m;69785;232;30467;50;t0662
lubelskie;Lublin;496060;1332;213437;105;t0663
lubelskie;Zamoœæ;98148;291;44282;28;t0664
lubuskie;gorzowski;32518;165;14518;35;t0801
lubuskie;kroœnieñski;54598;86;24975;5;t0802
lubuskie;miêdzyrzecki;72233;225;32510;33;t0803
lubuskie;nowosolski;100200;196;43048;15;t0804
lubuskie;s³ubicki;42140;93;19344;19;t0805
lubuskie;strzelecko-drezdenecki;55428;116;23702;20;t0806
lubuskie;sulêciñski;34596;104;14908;26;t0807
lubuskie;œwiebodziñski;59120;43;26409;1;t0808
lubuskie;zielonogórski;95219;413;42845;23;t0809
lubuskie;¿agañski;74752;145;32600;16;t0810
lubuskie;¿arski;107676;252;48841;20;t0811
lubuskie;wschowski;29746;8;13857;0;t0812
lubuskie;Gorzów Wielkopolski;170012;548;73543;63;t0861
lubuskie;Zielona Góra;165944;628;75022;79;t0862
³ódzkie;be³chatowski;79809;74;35475;12;t1001
³ódzkie;kutnowski;95769;217;44984;12;t1002
³ódzkie;³aski;38869;48;18036;5;t1003
³ódzkie;³êczycki;55767;152;24918;13;t1004
³ódzkie;³owicki;96042;225;44656;10;t1005
³ódzkie;³ódzki wschodni;40919;153;17826;15;t1006
³ódzkie;opoczyñski;64163;74;28369;12;t1007
³ódzkie;pabianicki;117730;208;53661;23;t1008
³ódzkie;pajêczañski;31450;161;14082;18;t1009
³ódzkie;piotrkowski;53541;47;24438;7;t1010
³ódzkie;poddêbicki;39785;30;18414;10;t1011
³ódzkie;radomszczañski;95663;99;43733;0;t1012
³ódzkie;rawski;31427;43;14078;1;t1013
³ódzkie;sieradzki;107418;131;47902;14;t1014
³ódzkie;skierniewicki;25350;0;11778;0;t1015
³ódzkie;tomaszowski;113560;122;52115;5;t1016
³ódzkie;wieluñski;92930;159;43078;15;t1017
³ódzkie;wieruszowski;35531;83;15647;4;t1018
³ódzkie;zduñskowolski;54101;254;24406;33;t1019
³ódzkie;zgierski;141548;378;64070;34;t1020
³ódzkie;brzeziñski;37062;76;17182;7;t1021
³ódzkie;£ódŸ;982802;2362;442580;169;t1061
³ódzkie;Piotrków Trybunalski;90273;235;40254;58;t1062
³ódzkie;Skierniewice;78396;84;35579;6;t1063
ma³opolskie;bocheñski;83788;134;36725;10;t1201
ma³opolskie;brzeski;71711;93;32448;12;t1202
ma³opolskie;chrzanowski;118715;189;52849;21;t1203
ma³opolskie;d¹browski;45215;23;20772;3;t1204
ma³opolskie;gorlicki;92020;274;42057;21;t1205
ma³opolskie;krakowski;171711;260;78073;19;t1206
ma³opolskie;limanowski;94745;49;42452;2;t1207
ma³opolskie;miechowski;64246;78;30060;6;t1208
ma³opolskie;myœlenicki;110693;103;50802;3;t1209
ma³opolskie;nowos¹decki;138289;164;60724;23;t1210
ma³opolskie;nowotarski;139455;291;61848;20;t1211
ma³opolskie;olkuski;115506;70;52587;8;t1212
ma³opolskie;oœwiêcimski;129452;209;59505;31;t1213
ma³opolskie;proszowicki;46569;115;21785;28;t1214
ma³opolskie;suski;73865;133;34084;17;t1215
ma³opolskie;tarnowski;101267;152;46063;3;t1216
ma³opolskie;tatrzañski;38372;67;17401;7;t1217
ma³opolskie;wadowicki;128272;191;56390;14;t1218
ma³opolskie;wielicki;118590;251;52521;33;t1219
ma³opolskie;Kraków;1271074;2383;579203;201;t1261
ma³opolskie;Nowy S¹cz;69038;31;31551;1;t1262
ma³opolskie;Tarnów;124406;250;54511;16;t1263
mazowieckie;bia³obrzeski;38090;29;17714;1;t1401
mazowieckie;ciechanowski;85899;74;39405;3;t1402
mazowieckie;garwoliñski;88670;139;41395;17;t1403
mazowieckie;gostyniñski;30584;0;14308;0;t1404
mazowieckie;grodziski;102465;337;45865;78;t1405
mazowieckie;grójecki;112756;358;51558;37;t1406
mazowieckie;kozienicki;47622;109;21976;5;t1407
mazowieckie;legionowski;84529;289;35465;36;t1408
mazowieckie;lipski;28364;41;13088;1;t1409
mazowieckie;³osicki;20192;42;9396;2;t1410
mazowieckie;makowski;45215;80;20089;1;t1411
mazowieckie;miñski;138741;405;60791;33;t1412
mazowieckie;m³awski;66089;150;30487;22;t1413
mazowieckie;nowodworski;122115;130;54747;22;t1414
mazowieckie;ostro³êcki;53031;79;24336;23;t1415
mazowieckie;ostrowski;54141;91;25912;5;t1416
mazowieckie;otwocki;100784;425;46408;51;t1417
mazowieckie;piaseczyñski;264109;494;118450;60;t1418
mazowieckie;p³ocki;92067;319;42566;44;t1419
mazowieckie;p³oñski;85273;154;38667;30;t1420
