data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2175;0
2020-12-28;4385;0
2020-12-29;10014;0
2020-12-30;20342;1
2020-12-31;10591;0
2021-01-01;1353;3
2021-01-02;2240;0
2021-01-03;648;0
2021-01-04;40606;1
2021-01-05;55317;2
2021-01-06;18752;0
2021-01-07;30379;0
2021-01-08;11823;1
2021-01-09;2263;0
2021-01-10;994;2
2021-01-11;47613;3
2021-01-12;63393;0
2021-01-13;55124;1
2021-01-14;46544;1
2021-01-15;26217;0
2021-01-16;20953;17
2021-01-17;12087;433
2021-01-18;28340;2935
2021-01-19;49490;8106
2021-01-20;51125;14443
2021-01-21;53033;14743
2021-01-22;38218;5253
2021-01-23;16833;1360
2021-01-24;5362;556
2021-01-25;73138;29463
2021-01-26;132698;48260
2021-01-27;104501;26526
2021-01-28;89473;29425
2021-01-29;43705;16109
2021-01-30;16277;3118
2021-01-31;8688;1388
2021-02-01;57108;33322
2021-02-02;114665;57353
2021-02-03;121843;55956
2021-02-04;107279;51553
2021-02-05;51973;29565
2021-02-06;24628;15678
2021-02-07;16381;10170
2021-02-08;33098;11739
2021-02-09;89887;20160
2021-02-10;113256;44801
2021-02-11;111616;58760
2021-02-12;75730;43651
2021-02-13;35615;15237
2021-02-14;14707;4863
2021-02-15;36278;11713
2021-02-16;71678;33758
2021-02-17;154410;85160
2021-02-18;174233;94385
2021-02-19;103222;50274
2021-02-20;36033;7704
2021-02-21;16046;3609
2021-02-22;43353;4118
2021-02-23;71876;20446
2021-02-24;160909;77000
2021-02-25;174955;90614
2021-02-26;103681;45647
2021-02-27;44786;11904
2021-02-28;18028;5821
2021-03-01;46186;5409
2021-03-02;82391;21714
2021-03-03;156868;67984
2021-03-04;173998;85864
2021-03-05;108763;44654
2021-03-06;49722;12075
2021-03-07;17972;5388
2021-03-08;34604;3680
2021-03-09;63925;8423
2021-03-10;143405;43013
2021-03-11;162846;68343
2021-03-12;95043;39496
2021-03-13;29989;6737
2021-03-14;11877;3039
2021-03-15;25803;3559
2021-03-16;47830;10723
2021-03-17;134014;43862
2021-03-18;155168;66499
2021-03-19;89362;38873
2021-03-20;29765;10275
2021-03-21;10656;3077
2021-03-22;51941;3972
2021-03-23;117950;19915
2021-03-24;192050;50086
2021-03-25;216401;71703
2021-03-26;162120;40663
2021-03-27;92104;15012
2021-03-28;35741;6928
2021-03-29;80134;9874
2021-03-30;117596;16081
2021-03-31;190906;20678
2021-04-01;205225;19469
2021-04-02;152927;11281
2021-04-03;36373;2755
2021-04-04;3334;352
2021-04-05;3876;527
2021-04-06;126106;8121
2021-04-07;220513;7349
2021-04-08;258553;5825
2021-04-09;220576;4702
2021-04-10;154505;4172
2021-04-11;44665;786
2021-04-12;106387;7015
2021-04-13;186837;23340
2021-04-14;254550;53836
2021-04-15;267994;59219
2021-04-16;201354;28300
2021-04-17;140824;11955
2021-04-18;39745;4024
2021-04-19;109473;13043
2021-04-20;203041;34278
2021-04-21;283052;74449
2021-04-22;306427;79402
2021-04-23;260149;46777
2021-04-24;206097;24500
2021-04-25;55966;9277
2021-04-26;139680;30835
2021-04-27;253927;58721
2021-04-28;345206;99356
2021-04-29;387999;108918
2021-04-30;357926;74990
2021-05-01;121967;15581
2021-05-02;59469;10174
2021-05-03;47158;5539
2021-05-04;234541;63226
2021-05-05;398874;122657
2021-05-06;424176;141838
2021-05-07;379124;124660
2021-05-08;258412;63588
2021-05-09;82426;14887
2021-05-10;188431;52521
2021-05-11;321115;109757
2021-05-12;434333;180980
2021-05-13;441599;193685
2021-05-14;373390;152253
2021-05-15;277738;110523
2021-05-16;90267;29632
2021-05-17;149098;50200
2021-05-18;331215;125796
2021-05-19;445892;185787
2021-05-20;445149;201047
2021-05-21;356631;155110
2021-05-22;241075;111023
2021-05-23;68044;35596
2021-05-24;135477;76847
2021-05-25;305914;158151
2021-05-26;396914;212007
2021-05-27;386890;232115
2021-05-28;349578;202289
2021-05-29;278400;151807
2021-05-30;91843;44157
2021-05-31;167617;98532
2021-06-01;466517;270234
2021-06-02;651639;400976
2021-06-03;140720;64568
2021-06-04;430488;256863
2021-06-05;271794;120472
2021-06-06;99067;41024
2021-06-07;202913;127542
2021-06-08;400665;242904
2021-06-09;506941;302867
2021-06-10;484404;297779
2021-06-11;425167;266469
2021-06-12;318523;182266
2021-06-13;102633;58837
2021-06-14;213806;168376
2021-06-15;374777;264531
2021-06-16;433291;280732
2021-06-17;402230;272584
2021-06-18;325677;220624
2021-06-19;220357;135830
2021-06-20;66449;43771
2021-06-21;168542;137541
2021-06-22;341214;262263
2021-06-23;400158;291584
2021-06-24;380743;283145
2021-06-25;309527;233859
2021-06-26;202748;134375
2021-06-27;60886;42214
2021-06-28;145994;114978
2021-06-29;288071;217914
2021-06-30;356463;255025
2021-07-01;297936;219937
2021-07-02;242364;175038
2021-07-03;172076;119369
2021-07-04;50413;34002
2021-07-05;118102;86341
2021-07-06;250190;207319
2021-07-07;339984;282636
2021-07-08;262833;202709
2021-07-09;254507;196703
2021-07-10;209152;167496
2021-07-11;62849;48740
2021-07-12;114123;81940
2021-07-13;215259;172165
2021-07-14;284791;226242
2021-07-15;254376;193303
2021-07-16;204743;147700
2021-07-17;153917;111675
2021-07-18;40090;25286
