data;liczba_szczepien_dziennie;dawka_2_dziennie;dawka_1_dziennie;dawka_3_dziennie;dawka_przypomianjaca_dziennie
2020-12-27;2165;0;2165;0;0
2020-12-28;4381;0;4381;0;0
2020-12-29;10021;0;10021;0;0
2020-12-30;20306;0;20306;0;0
2020-12-31;10603;0;10602;1;0
2021-01-01;1350;2;1348;0;0
2021-01-02;2259;0;2259;0;0
2021-01-03;640;0;640;0;0
2021-01-04;40585;2;40583;0;0
2021-01-05;55299;1;55298;0;0
2021-01-06;18743;0;18743;0;0
2021-01-07;30346;1;30345;0;0
2021-01-08;11816;0;11816;0;0
2021-01-09;2263;0;2263;0;0
2021-01-10;993;2;990;1;0
2021-01-11;47596;3;47593;0;0
2021-01-12;63364;0;63364;0;0
2021-01-13;55131;1;55130;0;0
2021-01-14;46553;2;46551;0;0
2021-01-15;26248;1;26247;0;0
2021-01-16;20984;17;20967;0;0
2021-01-17;12072;435;11637;0;0
2021-01-18;28310;2949;25359;2;0
2021-01-19;49411;8127;41284;0;0
2021-01-20;51217;14493;36724;0;0
2021-01-21;53015;14802;38213;0;0
2021-01-22;38203;5267;32936;0;0
2021-01-23;16872;1362;15510;0;0
2021-01-24;5366;557;4809;0;0
2021-01-25;73301;29569;43732;0;0
2021-01-26;132972;48420;84551;1;0
2021-01-27;104805;26618;78187;0;0
2021-01-28;89550;29527;60023;0;0
2021-01-29;43745;16141;27604;0;0
2021-01-30;16266;3126;13140;0;0
2021-01-31;8688;1395;7293;0;0
2021-02-01;57152;33388;23764;0;0
2021-02-02;114740;57534;57206;0;0
2021-02-03;121877;56126;65751;0;0
2021-02-04;107347;51702;55645;0;0
2021-02-05;52104;29703;22401;0;0
2021-02-06;24693;15746;8947;0;0
2021-02-07;16396;10191;6205;0;0
2021-02-08;33120;11780;21340;0;0
2021-02-09;89801;20271;69529;1;0
2021-02-10;113432;45130;68302;0;0
2021-02-11;111928;59109;52818;1;0
2021-02-12;75886;43822;32064;0;0
2021-02-13;35672;15305;20367;0;0
2021-02-14;14726;4884;9842;0;0
2021-02-15;36360;11805;24555;0;0
2021-02-16;71876;34030;37846;0;0
2021-02-17;155217;86019;69196;2;0
2021-02-18;174902;95158;79744;0;0
2021-02-19;103329;50473;52856;0;0
2021-02-20;36020;7740;28280;0;0
2021-02-21;16060;3636;12424;0;0
2021-02-22;43432;4162;39270;0;0
2021-02-23;71936;20616;51320;0;0
2021-02-24;161040;77244;83796;0;0
2021-02-25;175124;90899;84225;0;0
2021-02-26;103743;45791;57952;0;0
2021-02-27;44796;11951;32845;0;0
2021-02-28;18061;5850;12211;0;0
2021-03-01;46146;5433;40713;0;0
2021-03-02;82520;21861;60659;0;0
2021-03-03;156907;68197;88707;3;0
2021-03-04;174103;86093;88010;0;0
2021-03-05;108801;44794;64006;1;0
2021-03-06;49838;12104;37734;0;0
2021-03-07;18020;5404;12616;0;0
2021-03-08;34555;3693;30862;0;0
2021-03-09;63889;8446;55443;0;0
2021-03-10;143416;43151;100265;0;0
2021-03-11;162969;68529;94439;1;0
2021-03-12;95156;39682;55474;0;0
2021-03-13;29981;6748;23233;0;0
2021-03-14;11881;3044;8837;0;0
2021-03-15;25799;3561;22238;0;0
2021-03-16;47894;10757;37137;0;0
2021-03-17;134026;44001;90025;0;0
2021-03-18;155382;66822;88560;0;0
2021-03-19;89508;39076;50431;1;0
2021-03-20;29797;10315;19482;0;0
2021-03-21;10656;3084;7572;0;0
2021-03-22;51903;3988;47914;1;0
2021-03-23;117983;20034;97949;0;0
2021-03-24;192068;50289;141779;0;0
2021-03-25;216574;71994;144580;0;0
2021-03-26;162330;40827;121503;0;0
2021-03-27;92119;15053;77066;0;0
2021-03-28;35734;6943;28791;0;0
2021-03-29;80103;9903;70200;0;0
2021-03-30;117587;16146;101441;0;0
2021-03-31;190839;20811;170028;0;0
2021-04-01;205277;19588;185689;0;0
2021-04-02;153085;11339;141746;0;0
2021-04-03;36409;2773;33636;0;0
2021-04-04;3353;364;2989;0;0
2021-04-05;3898;531;3367;0;0
2021-04-06;126164;8175;117989;0;0
2021-04-07;220618;7417;213201;0;0
2021-04-08;258289;5870;252419;0;0
2021-04-09;220639;4722;215917;0;0
2021-04-10;154484;4214;150270;0;0
2021-04-11;44742;792;43950;0;0
2021-04-12;106444;7048;99396;0;0
2021-04-13;186794;23434;163360;0;0
2021-04-14;254823;54013;200810;0;0
2021-04-15;268029;59443;208586;0;0
2021-04-16;201295;28360;172935;0;0
2021-04-17;140703;11996;128707;0;0
2021-04-18;39787;4055;35732;0;0
2021-04-19;109387;13120;96267;0;0
2021-04-20;203073;34376;168697;0;0
2021-04-21;283186;74717;208469;0;0
2021-04-22;306512;79665;226847;0;0
2021-04-23;260087;46959;213128;0;0
2021-04-24;205987;24554;181433;0;0
2021-04-25;56047;9303;46744;0;0
2021-04-26;139755;30965;108790;0;0
2021-04-27;254048;58896;195151;1;0
2021-04-28;345510;99723;245786;1;0
2021-04-29;388286;109264;279022;0;0
2021-04-30;357952;75283;282668;1;0
2021-05-01;121796;15611;106184;1;0
2021-05-02;59402;10221;49181;0;0
2021-05-03;47064;5565;41499;0;0
2021-05-04;234656;63386;171270;0;0
2021-05-05;399429;123054;276375;0;0
2021-05-06;424479;142184;282295;0;0
2021-05-07;379556;125095;254461;0;0
2021-05-08;258642;63771;194871;0;0
2021-05-09;82507;14885;67603;19;0
2021-05-10;188728;52675;136053;0;0
2021-05-11;321375;110038;211336;1;0
2021-05-12;434684;181397;253287;0;0
2021-05-13;441996;194149;247847;0;0
2021-05-14;373912;152683;221229;0;0
2021-05-15;278085;110917;167168;0;0
2021-05-16;90331;29719;60612;0;0
2021-05-17;149223;50346;98877;0;0
2021-05-18;331578;126080;205497;1;0
2021-05-19;446384;186325;260059;0;0
2021-05-20;445791;201568;244223;0;0
2021-05-21;357099;155653;201446;0;0
2021-05-22;241256;111300;129956;0;0
2021-05-23;68133;35692;32441;0;0
2021-05-24;135673;77022;58651;0;0
2021-05-25;306367;158560;147807;0;0
2021-05-26;397688;212645;185042;1;0
2021-05-27;387458;232633;154825;0;0
2021-05-28;349947;202770;147176;1;0
2021-05-29;278538;152117;126421;0;0
2021-05-30;91789;44231;47558;0;0
2021-05-31;167673;98734;68939;0;0
2021-06-01;467402;270996;196404;2;0
2021-06-02;653207;402118;251089;0;0
2021-06-03;141208;64768;76440;0;0
2021-06-04;431622;257570;174052;0;0
2021-06-05;272064;120644;151420;0;0
2021-06-06;99130;41043;58087;0;0
2021-06-07;203511;127985;75526;0;0
2021-06-08;401612;243415;158197;0;0
2021-06-09;508200;303685;204515;0;0
2021-06-10;485749;298581;187167;1;0
2021-06-11;426078;266976;159102;0;0
2021-06-12;319009;182516;136493;0;0
2021-06-13;102759;58912;43847;0;0
2021-06-14;214375;168741;45634;0;0
2021-06-15;375713;264923;110790;0;0
2021-06-16;434439;281159;153280;0;0
2021-06-17;403259;272971;130288;0;0
2021-06-18;326683;221084;105599;0;0
2021-06-19;220793;135989;84804;0;0
2021-06-20;66586;43831;22755;0;0
2021-06-21;169022;137769;31253;0;0
2021-06-22;342217;262761;79456;0;0
2021-06-23;401207;292137;109070;0;0
2021-06-24;381670;283503;98167;0;0
2021-06-25;310290;234164;76126;0;0
2021-06-26;203459;134522;68937;0;0
2021-06-27;61017;42236;18781;0;0
2021-06-28;146569;115264;31305;0;0
2021-06-29;288925;218032;70893;0;0
2021-06-30;357757;255153;102604;0;0
2021-07-01;300077;220484;79593;0;0
2021-07-02;244078;175602;68476;0;0
2021-07-03;172712;119443;53269;0;0
2021-07-04;50608;34048;16560;0;0
2021-07-05;118881;86770;32111;0;0
2021-07-06;251427;207806;43621;0;0
2021-07-07;341858;283581;58277;0;0
2021-07-08;264254;203274;60979;1;0
2021-07-09;256492;197625;58867;0;0
2021-07-10;209953;167712;42241;0;0
2021-07-11;63074;48735;14339;0;0
2021-07-12;115389;82523;32866;0;0
2021-07-13;216846;172889;43957;0;0
2021-07-14;286876;227295;59581;0;0
2021-07-15;257690;195386;62304;0;0
2021-07-16;209956;150710;59245;1;0
2021-07-17;157922;114173;43749;0;0
2021-07-18;41839;25872;15967;0;0
2021-07-19;84073;50944;33129;0;0
2021-07-20;164672;118524;46148;0;0
2021-07-21;210441;156718;53723;0;0
2021-07-22;179977;126482;53494;1;0
2021-07-23;156636;102465;54171;0;0
2021-07-24;97931;61549;36382;0;0
2021-07-25;29684;14237;15447;0;0
2021-07-26;72427;41875;30551;1;0
2021-07-27;115182;71374;43807;1;0
2021-07-28;141788;88035;53752;1;0
2021-07-29;134514;82843;51670;0;1
2021-07-30;120696;70112;50584;0;0
2021-07-31;78715;40890;37825;0;0
2021-08-01;31372;7849;23523;0;0
2021-08-02;52829;25470;27358;1;0
2021-08-03;83042;43343;39699;0;0
2021-08-04;109374;61376;47998;0;0
2021-08-05;110322;60958;49363;0;1
2021-08-06;104164;54070;50094;0;0
2021-08-07;60768;27992;32776;0;0
2021-08-08;19147;5377;13770;0;0
2021-08-09;46984;21384;25600;0;0
2021-08-10;69504;33452;36052;0;0
2021-08-11;82008;40168;41840;0;0
2021-08-12;81103;40345;40758;0;0
2021-08-13;79843;41155;38686;2;0
2021-08-14;44033;17970;26062;0;1
2021-08-15;27877;4170;23707;0;0
2021-08-16;42518;21565;20953;0;0
2021-08-17;59322;30171;29151;0;0
2021-08-18;75437;38242;37194;1;0
2021-08-19;72086;38773;33311;1;1
2021-08-20;74439;39032;35405;2;0
2021-08-21;42871;19420;23451;0;0
2021-08-22;19473;4087;15386;0;0
2021-08-23;37347;18505;18841;0;1
2021-08-24;53493;27397;26095;1;0
2021-08-25;67057;34128;32929;0;0
2021-08-26;68033;35891;32142;0;0
2021-08-27;73002;38110;34892;0;0
2021-08-28;44889;18815;26074;0;0
2021-08-29;22484;4235;18249;0;0
2021-08-30;37936;18513;19422;0;1
2021-08-31;51745;27178;24567;0;0
2021-09-01;49006;26352;22578;68;8
2021-09-02;54017;28934;24668;372;43
2021-09-03;59195;29256;29372;512;55
2021-09-04;32491;13460;18894;129;8
2021-09-05;14346;2758;11516;63;9
2021-09-06;26476;12359;13729;361;27
2021-09-07;36916;17551;18655;645;65
2021-09-08;44647;21988;21937;636;86
2021-09-09;45568;22851;21904;742;71
