data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2157;0
2020-12-28;4349;0
2020-12-29;9990;0
2020-12-30;20277;0
2020-12-31;10569;0
2021-01-01;1347;2
2021-01-02;2253;0
2021-01-03;642;0
2021-01-04;40454;1
2021-01-05;55172;1
2021-01-06;18688;0
2021-01-07;30302;0
2021-01-08;11800;0
2021-01-09;2257;0
2021-01-10;990;2
2021-01-11;47514;3
2021-01-12;63281;0
2021-01-13;55028;1
2021-01-14;46488;2
2021-01-15;26213;1
2021-01-16;20946;17
2021-01-17;12067;435
2021-01-18;28297;2940
2021-01-19;49445;8120
2021-01-20;51151;14468
2021-01-21;52966;14782
2021-01-22;38175;5262
2021-01-23;16857;1362
2021-01-24;5354;557
2021-01-25;73160;29530
2021-01-26;132695;48374
2021-01-27;104583;26569
2021-01-28;89439;29491
2021-01-29;43703;16129
2021-01-30;16225;3121
2021-01-31;8678;1391
2021-02-01;57098;33364
2021-02-02;114586;57470
2021-02-03;121692;56047
2021-02-04;107212;51641
2021-02-05;52031;29656
2021-02-06;24648;15719
2021-02-07;16386;10182
2021-02-08;33052;11758
2021-02-09;89710;20225
2021-02-10;113217;44988
2021-02-11;111625;58875
2021-02-12;75787;43752
2021-02-13;35618;15261
2021-02-14;14711;4877
2021-02-15;36293;11744
2021-02-16;71796;33914
2021-02-17;154878;85707
2021-02-18;174555;94835
2021-02-19;103278;50391
2021-02-20;36029;7725
2021-02-21;16052;3616
2021-02-22;43434;4133
2021-02-23;71901;20573
2021-02-24;160871;77147
2021-02-25;174925;90774
2021-02-26;103681;45714
2021-02-27;44808;11929
2021-02-28;18066;5835
2021-03-01;46159;5420
2021-03-02;82519;21828
2021-03-03;156789;68098
2021-03-04;173944;85986
2021-03-05;108739;44723
2021-03-06;49848;12087
2021-03-07;17994;5392
2021-03-08;34594;3685
2021-03-09;63926;8434
2021-03-10;143482;43087
2021-03-11;162971;68444
2021-03-12;95162;39614
2021-03-13;29992;6742
2021-03-14;11881;3042
2021-03-15;25833;3556
2021-03-16;47924;10736
2021-03-17;134095;43928
2021-03-18;155453;66737
2021-03-19;89490;38984
2021-03-20;29784;10287
2021-03-21;10659;3080
2021-03-22;51966;3980
2021-03-23;118082;19960
2021-03-24;192206;50211
2021-03-25;216643;71861
2021-03-26;162356;40735
2021-03-27;92240;15033
2021-03-28;35751;6930
2021-03-29;80158;9879
2021-03-30;117689;16113
2021-03-31;191061;20753
2021-04-01;205437;19524
2021-04-02;153240;11310
2021-04-03;36405;2760
2021-04-04;3342;352
2021-04-05;3886;528
2021-04-06;126240;8145
2021-04-07;220754;7375
2021-04-08;258680;5847
2021-04-09;220793;4705
2021-04-10;154615;4181
2021-04-11;44780;786
2021-04-12;106531;7030
2021-04-13;186976;23366
2021-04-14;254933;53899
2021-04-15;268173;59332
2021-04-16;201487;28294
2021-04-17;140843;11964
2021-04-18;39813;4035
2021-04-19;109555;13080
2021-04-20;203259;34295
2021-04-21;283276;74550
2021-04-22;306596;79495
2021-04-23;260255;46811
2021-04-24;206173;24521
2021-04-25;56084;9284
2021-04-26;139784;30873
2021-04-27;254105;58774
2021-04-28;345469;99448
2021-04-29;388346;108992
2021-04-30;358094;75065
2021-05-01;121995;15586
2021-05-02;59490;10176
2021-05-03;47174;5543
2021-05-04;234701;63271
2021-05-05;399367;122748
2021-05-06;424467;141930
2021-05-07;379456;124803
2021-05-08;258730;63655
2021-05-09;82452;14857
2021-05-10;188724;52561
2021-05-11;321276;109811
2021-05-12;434614;181048
2021-05-13;441972;193829
2021-05-14;373764;152334
2021-05-15;277982;110611
2021-05-16;90326;29650
2021-05-17;149219;50240
2021-05-18;331420;125846
2021-05-19;446241;185950
2021-05-20;445574;201187
2021-05-21;356986;155308
2021-05-22;241246;111096
2021-05-23;68106;35621
2021-05-24;135633;76897
2021-05-25;306155;158293
2021-05-26;397415;212289
2021-05-27;387131;232230
2021-05-28;349847;202390
2021-05-29;278687;151933
2021-05-30;91901;44176
2021-05-31;167715;98581
2021-06-01;466943;270427
2021-06-02;652547;401413
2021-06-03;141159;64683
2021-06-04;431217;257111
2021-06-05;271952;120479
2021-06-06;99113;41005
2021-06-07;203266;127699
2021-06-08;401290;243062
2021-06-09;507703;303180
2021-06-10;485237;298035
2021-06-11;425713;266582
2021-06-12;318826;182310
2021-06-13;102741;58865
2021-06-14;214158;168505
2021-06-15;375360;264550
2021-06-16;434130;280814
2021-06-17;402895;272637
2021-06-18;326395;220808
2021-06-19;220673;135852
2021-06-20;66538;43790
2021-06-21;168905;137631
2021-06-22;341861;262414
2021-06-23;400803;291755
2021-06-24;381367;283219
2021-06-25;310000;233879
2021-06-26;203326;134386
2021-06-27;61036;42210
2021-06-28;146457;115124
2021-06-29;288719;217800
2021-06-30;357456;254829
2021-07-01;299813;220224
2021-07-02;243895;175402
2021-07-03;172678;119326
2021-07-04;50602;34021
2021-07-05;118847;86699
2021-07-06;251257;207612
2021-07-07;341581;283287
2021-07-08;264093;203129
2021-07-09;256306;197430
2021-07-10;209856;167601
2021-07-11;63058;48717
2021-07-12;115310;82448
2021-07-13;216695;172750
2021-07-14;286673;227103
2021-07-15;257553;195243
2021-07-16;209884;150612
2021-07-17;157753;113995
2021-07-18;41830;25857
2021-07-19;83999;50863
2021-07-20;164596;118421
2021-07-21;210326;156590
2021-07-22;179866;126372
2021-07-23;156561;102376
2021-07-24;97902;61503
2021-07-25;29696;14228
2021-07-26;72354;41813
2021-07-27;115078;71279
2021-07-28;141662;87921
2021-07-29;134380;82726
2021-07-30;120683;69999
2021-07-31;78670;40835
2021-08-01;32888;7902
2021-08-02;53102;25449
2021-08-03;83167;43280
2021-08-04;109474;61312
2021-08-05;110298;60883
2021-08-06;104347;53984
2021-08-07;61502;28013
2021-08-08;19953;5390
2021-08-09;47075;21352
2021-08-10;69440;33403
2021-08-11;81959;40133
2021-08-12;81030;40288
2021-08-13;79807;41109
2021-08-14;43980;17943
2021-08-15;27874;4171
2021-08-16;42481;21535
2021-08-17;59277;30141
2021-08-18;75375;38198
2021-08-19;72025;38712
2021-08-20;74384;39013
2021-08-21;42813;19381
2021-08-22;19464;4081
2021-08-23;37306;18472
2021-08-24;53450;27370
2021-08-25;67036;34073
2021-08-26;67980;35836
2021-08-27;72893;38060
2021-08-28;44841;18793
2021-08-29;22479;4232
2021-08-30;37909;18499
2021-08-31;51663;27116
2021-09-01;48881;26311
2021-09-02;53919;28865
2021-09-03;59060;29212
2021-09-04;32439;13446
2021-09-05;14304;2755
2021-09-06;26440;12339
2021-09-07;36845;17510
2021-09-08;44570;21935
2021-09-09;45502;22815
2021-09-10;50482;24209
2021-09-11;27180;10606
2021-09-12;11598;2203
2021-09-13;23332;10136
2021-09-14;32857;14695
2021-09-15;41041;19161
2021-09-16;43172;19819
2021-09-17;51266;22786
2021-09-18;26143;9574
2021-09-19;10017;2277
2021-09-20;23808;10439
2021-09-21;34650;15014
2021-09-22;39892;16403
2021-09-23;42510;16784
2021-09-24;64326;20512
2021-09-25;33435;8961
2021-09-26;12316;1855
2021-09-27;47314;9163
2021-09-28;61997;12512
2021-09-29;77721;15770
2021-09-30;82127;17581
2021-10-01;83690;17597
2021-10-02;32085;7141
2021-10-03;5566;1059
2021-10-04;32861;5416
2021-10-05;52113;8907
2021-10-06;73996;12960
2021-10-07;80993;15873
2021-10-08;84422;19007
2021-10-09;15510;4030
2021-10-10;3675;850
2021-10-11;30908;5686
2021-10-12;36027;7402
2021-10-13;65017;13664
2021-10-14;66952;13934
2021-10-15;72571;16836
2021-10-16;28021;6168
2021-10-17;4233;915
2021-10-18;34362;7310
2021-10-19;49537;9111
2021-10-20;65676;11437
2021-10-21;66423;11689
