wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;36916;422;6207;59;t00
dolnoœl¹skie;boles³awiecki;30889;30;8726;5;t0201
dolnoœl¹skie;dzier¿oniowski;29257;89;8452;89;t0202
dolnoœl¹skie;g³ogowski;27128;527;8001;194;t0203
dolnoœl¹skie;górowski;10770;184;2684;0;t0204
dolnoœl¹skie;jaworski;18379;188;4732;151;t0205
dolnoœl¹skie;jeleniogórski;25243;70;7609;49;t0206
dolnoœl¹skie;kamiennogórski;12896;134;3612;33;t0207
dolnoœl¹skie;k³odzki;60732;109;19439;79;t0208
dolnoœl¹skie;legnicki;15017;215;3236;0;t0209
dolnoœl¹skie;lubañski;11515;182;3716;8;t0210
dolnoœl¹skie;lubiñski;63112;1305;16549;494;t0211
dolnoœl¹skie;lwówecki;16582;20;4957;1;t0212
dolnoœl¹skie;milicki;15390;82;4589;13;t0213
dolnoœl¹skie;oleœnicki;28286;149;7392;29;t0214
dolnoœl¹skie;o³awski;25515;195;8663;194;t0215
dolnoœl¹skie;polkowicki;12123;92;2191;61;t0216
dolnoœl¹skie;strzeliñski;16211;55;4578;30;t0217
dolnoœl¹skie;œredzki;10941;83;3429;18;t0218
dolnoœl¹skie;œwidnicki;39171;502;12442;124;t0219
dolnoœl¹skie;trzebnicki;28474;269;9323;156;t0220
dolnoœl¹skie;wa³brzyski;17166;57;5469;3;t0221
dolnoœl¹skie;wo³owski;17829;64;5352;34;t0222
dolnoœl¹skie;wroc³awski;43630;19;11286;12;t0223
dolnoœl¹skie;z¹bkowicki;26059;86;8127;36;t0224
dolnoœl¹skie;zgorzelecki;25949;115;7874;61;t0225
dolnoœl¹skie;z³otoryjski;15640;58;4104;1;t0226
dolnoœl¹skie;Jelenia Góra;39759;187;11278;5;t0261
dolnoœl¹skie;Legnica;38950;609;9038;21;t0262
dolnoœl¹skie;Wroc³aw;470489;5625;115296;1248;t0264
dolnoœl¹skie;Wa³brzych;119356;1359;36327;1051;t0265
kujawsko-pomorskie;aleksandrowski;75901;40;23780;11;t0401
kujawsko-pomorskie;brodnicki;28372;99;7923;16;t0402
kujawsko-pomorskie;bydgoski;30215;43;6769;0;t0403
kujawsko-pomorskie;che³miñski;16644;148;4316;96;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;12199;0;3485;0;t0405
kujawsko-pomorskie;grudzi¹dzki;8559;345;2019;0;t0406
kujawsko-pomorskie;inowroc³awski;49238;302;12668;3;t0407
kujawsko-pomorskie;lipnowski;21674;14;5757;0;t0408
kujawsko-pomorskie;mogileñski;10954;125;2778;21;t0409
kujawsko-pomorskie;nakielski;20308;512;4521;130;t0410
kujawsko-pomorskie;radziejowski;16965;0;4477;0;t0411
kujawsko-pomorskie;rypiñski;14270;273;4245;0;t0412
kujawsko-pomorskie;sêpoleñski;20409;334;5285;40;t0413
kujawsko-pomorskie;œwiecki;30817;317;7880;17;t0414
kujawsko-pomorskie;toruñski;26966;173;5211;20;t0415
kujawsko-pomorskie;tucholski;13941;160;3747;70;t0416
kujawsko-pomorskie;w¹brzeski;10664;78;3035;78;t0417
kujawsko-pomorskie;w³oc³awski;24316;210;5834;28;t0418
kujawsko-pomorskie;¿niñski;19958;245;5229;0;t0419
kujawsko-pomorskie;Bydgoszcz;191751;1316;50187;671;t0461
