wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
dolnoœl¹skie;boles³awiecki;52992;220;19457;110;t0201
dolnoœl¹skie;dzier¿oniowski;48686;113;18189;84;t0202
dolnoœl¹skie;g³ogowski;44574;316;15659;229;t0203
dolnoœl¹skie;górowski;19571;60;6849;56;t0204
dolnoœl¹skie;jaworski;29992;27;11182;7;t0205
dolnoœl¹skie;jeleniogórski;39360;278;16207;261;t0206
dolnoœl¹skie;kamiennogórski;22273;96;8571;92;t0207
dolnoœl¹skie;k³odzki;91219;171;35910;111;t0208
dolnoœl¹skie;legnicki;29942;394;9865;371;t0209
dolnoœl¹skie;lubañski;18803;70;6765;55;t0210
dolnoœl¹skie;lubiñski;100976;932;43566;861;t0211
dolnoœl¹skie;lwówecki;27858;15;10074;15;t0212
dolnoœl¹skie;milicki;24767;241;9983;232;t0213
dolnoœl¹skie;oleœnicki;58469;509;18533;305;t0214
dolnoœl¹skie;o³awski;36703;157;15754;134;t0215
dolnoœl¹skie;polkowicki;28406;72;8348;31;t0216
dolnoœl¹skie;strzeliñski;26707;238;10241;215;t0217
dolnoœl¹skie;œredzki;16668;132;6907;115;t0218
dolnoœl¹skie;œwidnicki;68845;87;23763;87;t0219
dolnoœl¹skie;trzebnicki;43730;169;17361;168;t0220
dolnoœl¹skie;wa³brzyski;25504;28;10851;23;t0221
dolnoœl¹skie;wo³owski;31079;34;11829;31;t0222
dolnoœl¹skie;wroc³awski;75887;115;28725;46;t0223
dolnoœl¹skie;z¹bkowicki;41282;188;16609;164;t0224
dolnoœl¹skie;zgorzelecki;41209;273;16362;123;t0225
dolnoœl¹skie;z³otoryjski;25711;64;9706;63;t0226
dolnoœl¹skie;Jelenia Góra;65419;258;25605;153;t0261
dolnoœl¹skie;Legnica;67516;629;27035;607;t0262
dolnoœl¹skie;Wroc³aw;802659;8120;320983;7225;t0264
dolnoœl¹skie;Wa³brzych;168934;1228;69378;1130;t0265
kujawsko-pomorskie;aleksandrowski;111037;301;49513;129;t0401
kujawsko-pomorskie;brodnicki;48468;435;17635;320;t0402
kujawsko-pomorskie;bydgoski;53867;123;19915;114;t0403
kujawsko-pomorskie;che³miñski;27928;45;10373;45;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;23877;250;8022;8;t0405
kujawsko-pomorskie;grudzi¹dzki;17466;334;5926;334;t0406
kujawsko-pomorskie;inowroc³awski;80734;544;32860;481;t0407
kujawsko-pomorskie;lipnowski;37247;188;14054;127;t0408
kujawsko-pomorskie;mogileñski;18267;285;6120;285;t0409
