wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;4;0;0;0;t00
dolnoœl¹skie;boles³awiecki;73873;76;33431;36;t0201
dolnoœl¹skie;dzier¿oniowski;69511;0;32625;0;t0202
dolnoœl¹skie;g³ogowski;65516;67;29889;13;t0203
dolnoœl¹skie;górowski;26929;0;12234;0;t0204
dolnoœl¹skie;jaworski;39524;7;17896;0;t0205
dolnoœl¹skie;jeleniogórski;51709;20;23992;13;t0206
dolnoœl¹skie;kamiennogórski;32102;31;15095;16;t0207
dolnoœl¹skie;k³odzki;129970;48;60976;17;t0208
dolnoœl¹skie;legnicki;44459;0;19850;0;t0209
dolnoœl¹skie;lubañski;30322;13;12822;0;t0210
dolnoœl¹skie;lubiñski;125776;59;60277;33;t0211
dolnoœl¹skie;lwówecki;42332;0;19686;0;t0212
dolnoœl¹skie;milicki;34680;0;16417;0;t0213
dolnoœl¹skie;oleœnicki;99944;107;45784;19;t0214
dolnoœl¹skie;o³awski;45887;0;21639;0;t0215
dolnoœl¹skie;polkowicki;42018;1;18429;0;t0216
dolnoœl¹skie;strzeliñski;37570;0;17540;0;t0217
dolnoœl¹skie;œredzki;22222;7;10513;4;t0218
dolnoœl¹skie;œwidnicki;103419;25;47502;4;t0219
dolnoœl¹skie;trzebnicki;60250;6;29044;1;t0220
dolnoœl¹skie;wa³brzyski;31577;0;15071;0;t0221
dolnoœl¹skie;wo³owski;42902;18;19176;10;t0222
dolnoœl¹skie;wroc³awski;104251;39;49704;4;t0223
dolnoœl¹skie;z¹bkowicki;56125;34;26302;17;t0224
dolnoœl¹skie;zgorzelecki;60445;8;27451;8;t0225
dolnoœl¹skie;z³otoryjski;35355;9;15953;2;t0226
dolnoœl¹skie;Jelenia Góra;91043;65;43890;29;t0261
dolnoœl¹skie;Legnica;90961;52;42878;26;t0262
dolnoœl¹skie;Wroc³aw;1060314;420;498643;229;t0264
dolnoœl¹skie;Wa³brzych;212531;187;99240;83;t0265
kujawsko-pomorskie;aleksandrowski;133248;7;63425;5;t0401
kujawsko-pomorskie;brodnicki;73230;88;34416;56;t0402
kujawsko-pomorskie;bydgoski;77882;9;36938;8;t0403
kujawsko-pomorskie;che³miñski;42364;0;19912;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;36250;22;16867;4;t0405
kujawsko-pomorskie;grudzi¹dzki;26746;25;12118;22;t0406
kujawsko-pomorskie;inowroc³awski;105635;0;50262;0;t0407
kujawsko-pomorskie;lipnowski;54026;8;24896;3;t0408
kujawsko-pomorskie;mogileñski;33352;16;15541;13;t0409
kujawsko-pomorskie;nakielski;86079;34;38592;15;t0410
kujawsko-pomorskie;radziejowski;44941;0;21060;0;t0411
kujawsko-pomorskie;rypiñski;36334;67;17114;35;t0412
kujawsko-pomorskie;sêpoleñski;49143;10;22658;8;t0413
kujawsko-pomorskie;œwiecki;79345;10;36489;2;t0414
kujawsko-pomorskie;toruñski;72852;52;32019;40;t0415
kujawsko-pomorskie;tucholski;39784;0;18291;0;t0416
kujawsko-pomorskie;w¹brzeski;28683;0;13006;0;t0417
kujawsko-pomorskie;w³oc³awski;65874;7;31447;2;t0418
kujawsko-pomorskie;¿niñski;53455;58;25411;11;t0419
kujawsko-pomorskie;Bydgoszcz;439464;157;205405;23;t0461
kujawsko-pomorskie;Grudzi¹dz;125395;106;57995;35;t0462
kujawsko-pomorskie;Toruñ;195934;153;90968;89;t0463
kujawsko-pomorskie;W³oc³awek;95756;103;43355;58;t0464
lubelskie;bialski;62445;8;28665;7;t0601
lubelskie;bi³gorajski;54915;9;26141;6;t0602
lubelskie;che³mski;36656;5;17330;4;t0603
lubelskie;hrubieszowski;45629;47;20966;10;t0604
lubelskie;janowski;31589;53;14751;27;t0605
lubelskie;krasnostawski;41785;28;19303;18;t0606
lubelskie;kraœnicki;67666;24;32033;13;t0607
lubelskie;lubartowski;56093;35;26326;10;t0608
lubelskie;lubelski;85507;57;39132;31;t0609
lubelskie;³êczyñski;40650;0;19486;0;t0610
lubelskie;³ukowski;57359;56;26941;37;t0611
lubelskie;opolski;45865;34;21182;16;t0612
lubelskie;parczewski;28508;8;13223;4;t0613
lubelskie;pu³awski;99422;37;47446;18;t0614
lubelskie;radzyñski;31206;3;14831;0;t0615
lubelskie;rycki;54347;0;26072;0;t0616
lubelskie;œwidnicki;46811;58;22442;39;t0617
lubelskie;tomaszowski;56889;31;26386;27;t0618
lubelskie;w³odawski;35443;18;16553;10;t0619
lubelskie;zamojski;49315;15;23923;14;t0620
lubelskie;Bia³a Podlaska;71249;71;33673;41;t0661
lubelskie;Che³m;64370;57;29461;34;t0662
lubelskie;Lublin;450110;341;206673;113;t0663
lubelskie;Zamoœæ;90853;64;42806;17;t0664
lubuskie;gorzowski;29750;0;13863;0;t0801
lubuskie;kroœnieñski;51630;6;24366;1;t0802
lubuskie;miêdzyrzecki;67816;20;31667;14;t0803
lubuskie;nowosolski;93343;52;41872;16;t0804
lubuskie;s³ubicki;39106;46;18659;24;t0805
lubuskie;strzelecko-drezdenecki;51459;8;23098;1;t0806
lubuskie;sulêciñski;31462;11;14301;5;t0807
lubuskie;œwiebodziñski;55818;0;25889;0;t0808
lubuskie;zielonogórski;89981;39;41907;15;t0809
lubuskie;¿agañski;69749;49;31721;7;t0810
lubuskie;¿arski;101098;36;47561;17;t0811
lubuskie;wschowski;27749;20;13314;3;t0812
lubuskie;Gorzów Wielkopolski;154199;117;70799;58;t0861
lubuskie;Zielona Góra;152653;49;72859;0;t0862
³ódzkie;be³chatowski;75043;54;34410;28;t1001
³ódzkie;kutnowski;90021;92;43731;41;t1002
³ódzkie;³aski;36589;12;17536;0;t1003
³ódzkie;³êczycki;52266;15;24120;6;t1004
³ódzkie;³owicki;91237;51;43599;31;t1005
³ódzkie;³ódzki wschodni;37664;0;17022;0;t1006
³ódzkie;opoczyñski;60632;8;27437;2;t1007
³ódzkie;pabianicki;109491;50;51935;20;t1008
³ódzkie;pajêczañski;30142;0;13720;0;t1009
³ódzkie;piotrkowski;51014;12;23712;12;t1010
³ódzkie;poddêbicki;37666;14;17853;0;t1011
³ódzkie;radomszczañski;90019;5;42562;4;t1012
³ódzkie;rawski;29334;0;13409;0;t1013
³ódzkie;sieradzki;101711;97;46559;25;t1014
³ódzkie;skierniewicki;24391;0;11509;0;t1015
³ódzkie;tomaszowski;107051;93;50792;38;t1016
³ódzkie;wieluñski;88688;24;42298;17;t1017
³ódzkie;wieruszowski;33447;17;15206;13;t1018
³ódzkie;zduñskowolski;50699;55;23568;26;t1019
³ódzkie;zgierski;131407;48;61877;26;t1020
³ódzkie;brzeziñski;35137;15;16782;4;t1021
³ódzkie;£ódŸ;912086;346;431481;173;t1061
³ódzkie;Piotrków Trybunalski;82978;55;38830;15;t1062
³ódzkie;Skierniewice;73579;61;34736;45;t1063
ma³opolskie;bocheñski;79208;3;35662;0;t1201
ma³opolskie;brzeski;67625;18;31454;12;t1202
ma³opolskie;chrzanowski;111891;67;51682;37;t1203
ma³opolskie;d¹browski;42717;32;20045;17;t1204
ma³opolskie;gorlicki;86590;56;41071;25;t1205
ma³opolskie;krakowski;160650;40;75400;30;t1206
ma³opolskie;limanowski;89664;33;41238;16;t1207
ma³opolskie;miechowski;61106;44;29358;31;t1208
ma³opolskie;myœlenicki;104418;104;49204;68;t1209
ma³opolskie;nowos¹decki;131819;33;59193;7;t1210
ma³opolskie;nowotarski;131918;10;60221;0;t1211
ma³opolskie;olkuski;110549;8;51422;0;t1212
ma³opolskie;oœwiêcimski;122122;55;57723;37;t1213
ma³opolskie;proszowicki;44122;0;21036;0;t1214
ma³opolskie;suski;69242;64;32869;35;t1215
ma³opolskie;tarnowski;96050;32;44718;22;t1216
ma³opolskie;tatrzañski;35641;0;16909;0;t1217
ma³opolskie;wadowicki;120611;75;54302;43;t1218
ma³opolskie;wielicki;111345;78;50621;37;t1219
ma³opolskie;Kraków;1189522;862;565522;497;t1261
ma³opolskie;Nowy S¹cz;64253;1;30496;0;t1262
