wojewodztwo;powiat;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;500;57;557;0.13;0.01;0.15;2;1;1;61;1381;2189;10982;889;10011;82;t0000;2022-04-02
dolnoœl¹skie;boles³awiecki;2;0;2;0.22;0;0.22;0;0;0;1;1;3;16;2;14;0;t0201;2022-04-02
dolnoœl¹skie;dzier¿oniowski;0;0;0;0;0;0;0;0;0;0;2;0;7;0;7;0;t0202;2022-04-02
dolnoœl¹skie;g³ogowski;7;1;8;0.79;0.11;0.90;0;0;0;0;3;3;67;18;49;0;t0203;2022-04-02
dolnoœl¹skie;górowski;0;0;0;0;0;0;0;0;0;0;1;0;5;0;5;0;t0204;2022-04-02
dolnoœl¹skie;jaworski;0;0;0;0;0;0;0;0;0;0;3;3;1;0;1;0;t0205;2022-04-02
dolnoœl¹skie;jeleniogórski;2;0;2;0.32;0;0.32;0;0;0;0;2;1;10;2;8;0;t0206;2022-04-02
dolnoœl¹skie;kamiennogórski;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t0207;2022-04-02
dolnoœl¹skie;k³odzki;2;0;2;0.13;0;0.13;0;0;0;0;2;9;40;4;36;0;t0208;2022-04-02
dolnoœl¹skie;legnicki;0;0;0;0;0;0;0;0;0;0;2;2;12;0;12;0;t0209;2022-04-02
dolnoœl¹skie;lubañski;2;0;2;0.37;0;0.37;0;0;0;0;4;3;5;2;3;0;t0210;2022-04-02
dolnoœl¹skie;lubiñski;1;0;1;0.09;0;0.09;0;0;0;0;0;7;23;2;21;0;t0211;2022-04-02
dolnoœl¹skie;lwówecki;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;t0212;2022-04-02
dolnoœl¹skie;milicki;0;2;2;0;0.54;0.54;0;0;0;0;0;0;55;9;46;0;t0213;2022-04-02
dolnoœl¹skie;oleœnicki;1;1;2;0.09;0.09;0.19;0;0;0;0;2;6;47;11;34;2;t0214;2022-04-02
dolnoœl¹skie;o³awski;0;0;0;0;0;0;0;0;0;0;4;4;19;1;18;0;t0215;2022-04-02
dolnoœl¹skie;polkowicki;2;0;2;0.32;0;0.32;0;0;0;0;2;5;17;6;11;0;t0216;2022-04-02
dolnoœl¹skie;strzeliñski;0;0;0;0;0;0;0;0;0;0;1;0;5;0;5;0;t0217;2022-04-02
dolnoœl¹skie;œredzki;1;0;1;0.18;0;0.18;0;0;0;0;1;2;6;1;5;0;t0218;2022-04-02
dolnoœl¹skie;œwidnicki;0;0;0;0;0;0;0;0;0;0;3;10;17;0;17;0;t0219;2022-04-02
dolnoœl¹skie;trzebnicki;0;0;0;0;0;0;0;0;0;0;3;3;33;0;33;0;t0220;2022-04-02
dolnoœl¹skie;wa³brzyski;0;0;0;0;0;0;0;0;0;0;2;5;14;0;14;0;t0221;2022-04-02
dolnoœl¹skie;wo³owski;0;0;0;0;0;0;0;0;0;0;2;0;11;1;10;0;t0222;2022-04-02
dolnoœl¹skie;wroc³awski;1;1;2;0.06;0.06;0.13;0;0;0;0;8;16;65;4;61;0;t0223;2022-04-02
dolnoœl¹skie;z¹bkowicki;0;0;0;0;0;0;0;0;0;0;2;8;14;0;14;0;t0224;2022-04-02
dolnoœl¹skie;zgorzelecki;0;0;0;0;0;0;0;0;0;0;1;2;5;0;5;0;t0225;2022-04-02
dolnoœl¹skie;z³otoryjski;1;0;1;0.23;0;0.23;0;0;0;0;0;2;3;1;2;0;t0226;2022-04-02
dolnoœl¹skie;Jelenia Góra;1;0;1;0.13;0;0.13;0;0;0;0;3;3;12;1;11;0;t0261;2022-04-02
dolnoœl¹skie;Legnica;0;0;0;0;0;0;0;0;0;0;3;1;21;0;21;0;t0262;2022-04-02
dolnoœl¹skie;Wroc³aw;28;1;29;0.43;0.02;0.45;0;0;0;1;45;88;326;46;278;2;t0264;2022-04-02
dolnoœl¹skie;Wa³brzych;0;0;0;0;0;0;0;0;0;2;2;5;22;1;21;0;t0265;2022-04-02
kujawsko-pomorskie;aleksandrowski;0;1;1;0;0.18;0.18;0;0;0;0;2;0;8;1;7;0;t0401;2022-04-02
kujawsko-pomorskie;brodnicki;2;0;2;0.25;0;0.25;0;0;0;0;2;1;13;2;11;0;t0402;2022-04-02
kujawsko-pomorskie;bydgoski;0;0;0;0;0;0;0;0;0;0;4;7;28;4;23;1;t0403;2022-04-02
kujawsko-pomorskie;che³miñski;0;0;0;0;0;0;0;0;0;0;2;2;12;2;10;0;t0404;2022-04-02
kujawsko-pomorskie;golubsko-dobrzyñski;0;0;0;0;0;0;0;0;0;2;1;0;4;0;4;0;t0405;2022-04-02
kujawsko-pomorskie;grudzi¹dzki;0;0;0;0;0;0;0;0;0;0;3;0;12;0;12;0;t0406;2022-04-02
kujawsko-pomorskie;inowroc³awski;4;1;5;0.25;0.06;0.31;0;0;0;0;11;9;53;9;44;0;t0407;2022-04-02
kujawsko-pomorskie;lipnowski;1;0;1;0.15;0;0.15;0;0;0;0;1;2;6;3;3;0;t0408;2022-04-02
kujawsko-pomorskie;mogileñski;0;1;1;0;0.22;0.22;0;0;0;0;1;0;12;2;10;0;t0409;2022-04-02
kujawsko-pomorskie;nakielski;0;1;1;0;0.12;0.12;0;0;0;0;2;3;14;2;12;0;t0410;2022-04-02
kujawsko-pomorskie;radziejowski;0;0;0;0;0;0;0;0;0;0;2;2;6;0;6;0;t0411;2022-04-02
kujawsko-pomorskie;rypiñski;0;0;0;0;0;0;0;0;0;0;2;2;2;0;2;0;t0412;2022-04-02
kujawsko-pomorskie;sêpoleñski;0;0;0;0;0;0;0;0;0;0;0;1;5;0;5;0;t0413;2022-04-02
kujawsko-pomorskie;œwiecki;0;0;0;0;0;0;0;0;0;0;2;1;32;0;30;2;t0414;2022-04-02
kujawsko-pomorskie;toruñski;0;0;0;0;0;0;0;0;0;0;1;1;16;0;16;0;t0415;2022-04-02
kujawsko-pomorskie;tucholski;0;0;0;0;0;0;0;0;0;0;0;2;7;2;5;0;t0416;2022-04-02
kujawsko-pomorskie;w¹brzeski;0;0;0;0;0;0;0;0;0;0;1;1;5;0;5;0;t0417;2022-04-02
kujawsko-pomorskie;w³oc³awski;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;t0418;2022-04-02
kujawsko-pomorskie;¿niñski;0;0;0;0;0;0;0;0;0;0;1;0;6;0;6;0;t0419;2022-04-02
