wojewodztwo;powiat;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;562;49;611;0.15;0.01;0.16;25;7;18;961;42;1;11205;719;10456;30;t0000;2022-05-05
dolnoœl¹skie;boles³awiecki;0;0;0;0;0;0;0;0;0;4;0;0;26;0;26;0;t0201;2022-05-05
dolnoœl¹skie;dzier¿oniowski;1;0;1;0.10;0;0.10;1;0;1;2;0;0;18;1;17;0;t0202;2022-05-05
dolnoœl¹skie;g³ogowski;0;1;1;0;0.11;0.11;0;0;0;2;0;0;19;1;18;0;t0203;2022-05-05
dolnoœl¹skie;górowski;0;0;0;0;0;0;0;0;0;6;0;0;9;0;9;0;t0204;2022-05-05
dolnoœl¹skie;jaworski;0;0;0;0;0;0;0;0;0;1;0;0;12;0;12;0;t0205;2022-05-05
dolnoœl¹skie;jeleniogórski;0;0;0;0;0;0;0;0;0;0;0;0;12;0;12;0;t0206;2022-05-05
dolnoœl¹skie;kamiennogórski;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;t0207;2022-05-05
dolnoœl¹skie;k³odzki;2;0;2;0.13;0;0.13;0;0;0;1;0;0;15;3;12;0;t0208;2022-05-05
dolnoœl¹skie;legnicki;0;0;0;0;0;0;0;0;0;0;0;0;26;0;26;0;t0209;2022-05-05
dolnoœl¹skie;lubañski;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;t0210;2022-05-05
dolnoœl¹skie;lubiñski;1;0;1;0.09;0;0.09;0;0;0;0;0;0;15;1;14;0;t0211;2022-05-05
dolnoœl¹skie;lwówecki;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t0212;2022-05-05
dolnoœl¹skie;milicki;1;0;1;0.27;0;0.27;0;0;0;1;0;0;2;1;1;0;t0213;2022-05-05
dolnoœl¹skie;oleœnicki;1;0;1;0.09;0;0.09;0;0;0;2;0;0;13;1;12;0;t0214;2022-05-05
dolnoœl¹skie;o³awski;0;0;0;0;0;0;0;0;0;0;0;0;14;1;13;0;t0215;2022-05-05
dolnoœl¹skie;polkowicki;2;0;2;0.32;0;0.32;0;0;0;0;0;0;23;2;21;0;t0216;2022-05-05
dolnoœl¹skie;strzeliñski;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;t0217;2022-05-05
dolnoœl¹skie;œredzki;1;0;1;0.18;0;0.18;0;0;0;3;0;0;12;1;11;0;t0218;2022-05-05
dolnoœl¹skie;œwidnicki;0;0;0;0;0;0;0;0;0;2;0;0;29;0;29;0;t0219;2022-05-05
dolnoœl¹skie;trzebnicki;0;0;0;0;0;0;0;0;0;0;0;0;13;0;13;0;t0220;2022-05-05
dolnoœl¹skie;wa³brzyski;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;t0221;2022-05-05
dolnoœl¹skie;wo³owski;1;0;1;0.21;0;0.21;0;0;0;0;0;0;4;1;3;0;t0222;2022-05-05
dolnoœl¹skie;wroc³awski;10;1;11;0.65;0.06;0.71;0;0;0;15;0;0;72;12;59;1;t0223;2022-05-05
dolnoœl¹skie;z¹bkowicki;0;0;0;0;0;0;0;0;0;2;0;0;12;1;11;0;t0224;2022-05-05
dolnoœl¹skie;zgorzelecki;0;0;0;0;0;0;0;0;0;3;0;0;5;0;5;0;t0225;2022-05-05
dolnoœl¹skie;z³otoryjski;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;t0226;2022-05-05
dolnoœl¹skie;Jelenia Góra;0;0;0;0;0;0;0;0;0;1;0;0;11;1;10;0;t0261;2022-05-05
dolnoœl¹skie;Legnica;1;0;1;0.10;0;0.10;0;0;0;0;0;0;41;1;40;0;t0262;2022-05-05
dolnoœl¹skie;Wroc³aw;14;0;14;0.22;0;0.22;0;0;0;26;1;0;214;14;200;0;t0264;2022-05-05
dolnoœl¹skie;Wa³brzych;0;0;0;0;0;0;0;0;0;0;0;0;21;0;21;0;t0265;2022-05-05
kujawsko-pomorskie;aleksandrowski;1;0;1;0.18;0;0.18;0;0;0;0;0;0;7;2;5;0;t0401;2022-05-05
kujawsko-pomorskie;brodnicki;0;0;0;0;0;0;0;0;0;0;0;0;14;0;14;0;t0402;2022-05-05
kujawsko-pomorskie;bydgoski;0;0;0;0;0;0;0;0;0;3;1;0;21;0;21;0;t0403;2022-05-05
kujawsko-pomorskie;che³miñski;0;0;0;0;0;0;0;0;0;2;0;0;6;0;6;0;t0404;2022-05-05
kujawsko-pomorskie;golubsko-dobrzyñski;0;0;0;0;0;0;0;0;0;2;0;0;3;0;3;0;t0405;2022-05-05
kujawsko-pomorskie;grudzi¹dzki;0;0;0;0;0;0;0;0;0;1;0;0;2;0;2;0;t0406;2022-05-05
