wojewodztwo;powiat;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
kujawsko-pomorskie;Bydgoszcz;53;10;63;1.53;0.29;1.82;0;0;0;10;222;557;443;67;368;8;t0461;2022-03-20
kujawsko-pomorskie;Grudzi¹dz;14;0;14;1.49;0;1.49;0;0;0;0;58;164;110;15;93;2;t0462;2022-03-20
kujawsko-pomorskie;Toruñ;19;3;22;0.94;0.15;1.09;0;0;0;3;176;336;148;24;121;3;t0463;2022-03-20
kujawsko-pomorskie;W³oc³awek;5;0;5;0.46;0;0.46;0;0;0;0;27;73;59;5;53;1;t0464;2022-03-20
lubelskie;bialski;11;0;11;1.00;0;1.00;0;0;0;0;38;149;97;12;85;0;t0601;2022-03-20
lubelskie;bi³gorajski;2;0;2;0.20;0;0.20;0;0;0;0;39;134;43;2;40;1;t0602;2022-03-20
lubelskie;che³mski;4;1;5;0.51;0.13;0.64;0;0;0;0;53;123;40;7;33;0;t0603;2022-03-20
lubelskie;hrubieszowski;1;0;1;0.16;0;0.16;0;0;0;0;33;76;38;3;35;0;t0604;2022-03-20
lubelskie;janowski;1;0;1;0.22;0;0.22;0;0;0;0;6;27;11;1;10;0;t0605;2022-03-20
lubelskie;krasnostawski;4;0;4;0.64;0;0.64;0;0;0;0;24;107;63;4;59;0;t0606;2022-03-20
lubelskie;kraœnicki;9;1;10;0.95;0.11;1.05;0;0;0;0;29;124;74;11;63;0;t0607;2022-03-20
lubelskie;lubartowski;6;0;6;0.68;0;0.68;0;0;0;1;26;88;57;7;50;0;t0608;2022-03-20
lubelskie;lubelski;15;3;18;0.96;0.19;1.15;0;0;0;5;78;311;184;22;162;0;t0609;2022-03-20
lubelskie;³êczyñski;10;0;10;1.75;0;1.75;0;0;0;0;21;139;60;11;49;0;t0610;2022-03-20
lubelskie;³ukowski;7;2;9;0.66;0.19;0.84;0;0;0;0;23;100;85;9;76;0;t0611;2022-03-20
lubelskie;opolski;3;0;3;0.51;0;0.51;0;0;0;0;24;101;42;3;39;0;t0612;2022-03-20
lubelskie;parczewski;1;0;1;0.29;0;0.29;0;0;0;0;14;42;17;2;15;0;t0613;2022-03-20
lubelskie;pu³awski;8;1;9;0.71;0.09;0.80;0;0;0;0;49;165;122;9;112;1;t0614;2022-03-20
lubelskie;radzyñski;1;0;1;0.17;0;0.17;0;0;0;0;18;77;43;1;41;1;t0615;2022-03-20
lubelskie;rycki;2;0;2;0.36;0;0.36;0;0;0;0;11;72;64;2;62;0;t0616;2022-03-20
lubelskie;œwidnicki;7;2;9;0.98;0.28;1.25;0;0;0;0;39;110;69;11;58;0;t0617;2022-03-20
lubelskie;tomaszowski;5;0;5;0.61;0;0.61;0;0;0;1;34;89;37;5;32;0;t0618;2022-03-20
lubelskie;w³odawski;4;0;4;1.05;0;1.05;0;0;0;0;15;44;20;5;15;0;t0619;2022-03-20
lubelskie;zamojski;3;0;3;0.28;0;0.28;0;0;0;0;26;100;53;4;49;0;t0620;2022-03-20
lubelskie;Bia³a Podlaska;14;2;16;2.45;0.35;2.80;0;0;0;0;18;99;76;16;60;0;t0661;2022-03-20
lubelskie;Che³m;6;1;7;0.97;0.16;1.14;0;0;0;0;38;117;39;8;31;0;t0662;2022-03-20
lubelskie;Lublin;62;11;73;1.83;0.32;2.15;0;0;0;8;345;717;540;79;458;3;t0663;2022-03-20
lubelskie;Zamoœæ;4;0;4;0.63;0;0.63;0;0;0;0;25;68;43;4;39;0;t0664;2022-03-20
lubuskie;gorzowski;11;0;11;1.53;0;1.53;0;0;0;0;35;106;60;11;46;3;t0801;2022-03-20
lubuskie;kroœnieñski;7;0;7;1.28;0;1.28;0;0;0;0;22;118;41;7;34;0;t0802;2022-03-20
lubuskie;miêdzyrzecki;7;1;8;1.22;0.17;1.39;0;0;0;0;50;139;47;9;37;1;t0803;2022-03-20
lubuskie;nowosolski;7;2;9;0.81;0.23;1.05;0;0;0;0;32;131;74;9;64;1;t0804;2022-03-20
lubuskie;s³ubicki;7;1;8;1.49;0.21;1.71;0;0;0;0;41;105;88;9;79;0;t0805;2022-03-20
lubuskie;strzelecko-drezdenecki;3;0;3;0.61;0;0.61;0;0;0;0;34;71;25;5;20;0;t0806;2022-03-20
lubuskie;sulêciñski;4;1;5;1.14;0.28;1.42;0;0;0;0;30;85;40;5;34;1;t0807;2022-03-20
lubuskie;œwiebodziñski;3;0;3;0.54;0;0.54;0;0;0;0;27;139;44;3;38;3;t0808;2022-03-20
lubuskie;zielonogórski;3;2;5;0.40;0.26;0.66;0;0;0;1;31;142;62;5;56;1;t0809;2022-03-20
lubuskie;¿agañski;5;0;5;0.64;0;0.64;0;0;0;1;26;100;52;5;47;0;t0810;2022-03-20
lubuskie;¿arski;8;1;9;0.84;0.10;0.94;0;0;0;0;50;141;72;9;63;0;t0811;2022-03-20
lubuskie;wschowski;4;0;4;1.03;0;1.03;0;0;0;0;5;25;21;4;17;0;t0812;2022-03-20
lubuskie;Gorzów Wielkopolski;21;2;23;1.70;0.16;1.86;0;0;0;0;95;236;119;24;95;0;t0861;2022-03-20
lubuskie;Zielona Góra;25;5;30;1.77;0.35;2.12;0;0;0;4;96;317;192;33;157;2;t0862;2022-03-20
³ódzkie;be³chatowski;4;0;4;0.35;0;0.35;0;0;0;1;15;63;67;4;63;0;t1001;2022-03-20
³ódzkie;kutnowski;13;1;14;1.35;0.10;1.46;0;0;0;0;25;104;96;14;80;2;t1002;2022-03-20
³ódzkie;³aski;1;0;1;0.20;0;0.20;0;0;0;0;5;25;31;1;29;1;t1003;2022-03-20
³ódzkie;³êczycki;2;0;2;0.40;0;0.40;0;0;0;1;14;61;19;2;17;0;t1004;2022-03-20
³ódzkie;³owicki;3;0;3;0.39;0;0.39;0;0;0;0;39;80;69;3;66;0;t1005;2022-03-20
³ódzkie;³ódzki wschodni;6;1;7;0.83;0.14;0.97;0;0;0;0;18;61;60;8;52;0;t1006;2022-03-20
³ódzkie;opoczyñski;1;0;1;0.13;0;0.13;0;0;0;0;5;30;48;1;47;0;t1007;2022-03-20
³ódzkie;pabianicki;24;3;27;2.01;0.25;2.26;0;0;0;1;40;141;141;29;111;1;t1008;2022-03-20
³ódzkie;pajêczañski;2;0;2;0.39;0;0.39;0;0;0;0;9;26;25;3;22;0;t1009;2022-03-20
³ódzkie;piotrkowski;3;0;3;0.33;0;0.33;0;0;0;0;12;66;56;3;53;0;t1010;2022-03-20
³ódzkie;poddêbicki;3;0;3;0.73;0;0.73;0;0;0;1;20;55;33;3;30;0;t1011;2022-03-20
³ódzkie;radomszczañski;3;0;3;0.27;0;0.27;0;0;0;0;15;90;72;4;67;1;t1012;2022-03-20
³ódzkie;rawski;2;0;2;0.41;0;0.41;0;0;0;0;8;32;34;3;31;0;t1013;2022-03-20
³ódzkie;sieradzki;3;0;3;0.26;0;0.26;0;0;0;0;20;87;93;4;89;0;t1014;2022-03-20
³ódzkie;skierniewicki;5;1;6;1.31;0.26;1.57;0;0;0;0;13;43;26;6;20;0;t1015;2022-03-20
³ódzkie;tomaszowski;5;1;6;0.43;0.09;0.52;0;0;0;1;39;70;68;6;62;0;t1016;2022-03-20
³ódzkie;wieluñski;4;0;4;0.53;0;0.53;0;0;0;1;10;73;60;7;52;1;t1017;2022-03-20
³ódzkie;wieruszowski;0;0;0;0;0;0;0;0;0;1;1;17;36;0;36;0;t1018;2022-03-20
³ódzkie;zduñskowolski;1;0;1;0.15;0;0.15;0;0;0;0;5;29;48;1;46;1;t1019;2022-03-20
³ódzkie;zgierski;23;4;27;1.38;0.24;1.62;0;0;0;0;49;224;168;29;138;1;t1020;2022-03-20
³ódzkie;brzeziñski;3;0;3;0.97;0;0.97;0;0;0;0;8;25;24;3;21;0;t1021;2022-03-20
³ódzkie;£ódŸ;128;12;140;1.89;0.18;2.07;0;0;0;15;389;1018;861;153;703;5;t1061;2022-03-20
³ódzkie;Piotrków Trybunalski;5;1;6;0.69;0.14;0.82;0;0;0;0;5;40;49;6;43;0;t1062;2022-03-20
³ódzkie;Skierniewice;2;0;2;0.42;0;0.42;0;0;0;0;30;77;49;4;45;0;t1063;2022-03-20
ma³opolskie;bocheñski;4;1;5;0.37;0.09;0.47;0;0;0;0;14;49;67;5;62;0;t1201;2022-03-20
ma³opolskie;brzeski;3;0;3;0.32;0;0.32;0;0;0;0;15;69;66;3;63;0;t1202;2022-03-20
ma³opolskie;chrzanowski;4;0;4;0.32;0;0.32;0;0;0;2;30;100;77;4;73;0;t1203;2022-03-20
ma³opolskie;d¹browski;2;0;2;0.34;0;0.34;0;0;0;0;7;33;24;3;21;0;t1204;2022-03-20
ma³opolskie;gorlicki;0;0;0;0;0;0;0;0;0;0;8;54;52;0;51;1;t1205;2022-03-20
ma³opolskie;krakowski;43;2;45;1.53;0.07;1.60;0;0;0;0;52;381;313;48;262;3;t1206;2022-03-20
ma³opolskie;limanowski;2;0;2;0.15;0;0.15;0;0;0;0;14;55;54;2;51;1;t1207;2022-03-20
ma³opolskie;miechowski;5;0;5;1.03;0;1.03;0;0;0;0;11;32;19;5;14;0;t1208;2022-03-20
ma³opolskie;myœlenicki;3;0;3;0.23;0;0.23;0;0;0;3;16;81;46;3;43;0;t1209;2022-03-20
ma³opolskie;nowos¹decki;6;0;6;0.28;0;0.28;0;0;0;0;8;69;107;7;100;0;t1210;2022-03-20
ma³opolskie;nowotarski;1;0;1;0.05;0;0.05;0;0;0;0;18;53;46;1;45;0;t1211;2022-03-20
ma³opolskie;olkuski;4;2;6;0.36;0.18;0.54;0;0;0;0;15;76;55;8;47;0;t1212;2022-03-20
ma³opolskie;oœwiêcimski;10;0;10;0.65;0;0.65;0;0;0;0;10;59;75;10;64;1;t1213;2022-03-20
ma³opolskie;proszowicki;3;0;3;0.70;0;0.70;0;0;0;0;2;38;15;3;12;0;t1214;2022-03-20
ma³opolskie;suski;3;0;3;0.36;0;0.36;0;0;0;1;8;61;79;3;76;0;t1215;2022-03-20
ma³opolskie;tarnowski;6;1;7;0.30;0.05;0.35;0;0;0;0;27;96;90;7;83;0;t1216;2022-03-20
ma³opolskie;tatrzañski;1;0;1;0.15;0;0.15;0;0;0;0;5;25;51;1;50;0;t1217;2022-03-20
ma³opolskie;wadowicki;6;1;7;0.38;0.06;0.44;0;0;0;2;10;97;86;8;77;1;t1218;2022-03-20
ma³opolskie;wielicki;17;0;17;1.31;0;1.31;0;0;0;0;26;156;110;18;90;2;t1219;2022-03-20
ma³opolskie;Kraków;143;14;157;1.83;0.18;2.01;0;0;0;3;265;1323;1058;163;887;8;t1261;2022-03-20
ma³opolskie;Nowy S¹cz;3;0;3;0.36;0;0.36;0;0;0;1;15;49;64;5;59;0;t1262;2022-03-20
ma³opolskie;Tarnów;5;1;6;0.46;0.09;0.55;0;0;0;0;11;51;77;6;70;1;t1263;2022-03-20
mazowieckie;bia³obrzeski;3;0;3;0.90;0;0.90;0;0;0;1;8;29;25;3;22;0;t1401;2022-03-20
mazowieckie;ciechanowski;3;3;6;0.34;0.34;0.67;0;0;0;0;14;79;86;7;78;1;t1402;2022-03-20
mazowieckie;garwoliñski;5;2;7;0.46;0.18;0.64;0;0;0;0;19;90;65;7;58;0;t1403;2022-03-20
mazowieckie;gostyniñski;6;1;7;1.34;0.22;1.56;0;0;0;0;8;55;36;7;28;1;t1404;2022-03-20
mazowieckie;grodziski;16;7;23;1.65;0.72;2.38;0;0;0;1;52;249;143;26;116;1;t1405;2022-03-20
mazowieckie;grójecki;8;1;9;0.81;0.10;0.92;0;0;0;0;28;107;100;12;87;1;t1406;2022-03-20
mazowieckie;kozienicki;5;1;6;0.84;0.17;1.00;0;0;0;2;22;48;45;7;38;0;t1407;2022-03-20
mazowieckie;legionowski;21;0;21;1.76;0;1.76;0;0;0;4;27;232;124;26;95;3;t1408;2022-03-20
mazowieckie;lipski;1;0;1;0.30;0;0.30;0;0;0;0;8;21;22;1;21;0;t1409;2022-03-20
mazowieckie;³osicki;2;0;2;0.65;0;0.65;0;0;0;0;8;27;13;2;11;0;t1410;2022-03-20
mazowieckie;makowski;0;0;0;0;0;0;0;0;0;0;0;9;24;0;23;1;t1411;2022-03-20
mazowieckie;miñski;9;0;9;0.58;0;0.58;0;0;0;0;37;193;223;17;195;11;t1412;2022-03-20
mazowieckie;m³awski;5;0;5;0.69;0;0.69;0;0;0;0;9;55;51;6;45;0;t1413;2022-03-20
mazowieckie;nowodworski;10;0;10;1.26;0;1.26;0;0;0;0;28;108;79;11;67;1;t1414;2022-03-20
mazowieckie;ostro³êcki;2;0;2;0.23;0;0.23;0;0;0;0;5;28;31;2;29;0;t1415;2022-03-20
mazowieckie;ostrowski;2;0;2;0.28;0;0.28;0;0;0;0;9;54;35;2;31;2;t1416;2022-03-20
mazowieckie;otwocki;18;2;20;1.45;0.16;1.61;0;0;0;0;49;207;130;20;106;4;t1417;2022-03-20
mazowieckie;piaseczyñski;46;4;50;2.43;0.21;2.64;0;0;0;0;82;510;391;58;328;5;t1418;2022-03-20
mazowieckie;p³ocki;5;0;5;0.45;0;0.45;0;0;0;0;23;105;64;6;58;0;t1419;2022-03-20
mazowieckie;p³oñski;3;0;3;0.35;0;0.35;0;0;0;0;11;102;35;3;32;0;t1420;2022-03-20
mazowieckie;pruszkowski;38;3;41;2.28;0.18;2.46;0;0;0;0;82;340;221;43;178;0;t1421;2022-03-20
mazowieckie;przasnyski;2;0;2;0.38;0;0.38;0;0;0;0;8;41;49;2;46;1;t1422;2022-03-20
mazowieckie;przysuski;0;0;0;0;0;0;0;0;0;0;3;16;27;0;27;0;t1423;2022-03-20
mazowieckie;pu³tuski;3;0;3;0.58;0;0.58;0;0;0;0;8;43;35;3;32;0;t1424;2022-03-20
mazowieckie;radomski;5;1;6;0.33;0.07;0.39;0;0;0;0;22;104;130;8;122;0;t1425;2022-03-20
mazowieckie;siedlecki;2;0;2;0.25;0;0.25;0;0;0;0;7;83;48;2;44;2;t1426;2022-03-20
mazowieckie;sierpecki;4;0;4;0.77;0;0.77;0;0;0;0;6;35;19;4;15;0;t1427;2022-03-20
mazowieckie;sochaczewski;15;1;16;1.76;0.12;1.88;0;0;0;0;33;151;75;17;58;0;t1428;2022-03-20
mazowieckie;soko³owski;3;0;3;0.56;0;0.56;0;0;0;0;5;42;28;3;25;0;t1429;2022-03-20
mazowieckie;szyd³owiecki;2;0;2;0.51;0;0.51;0;0;0;0;5;40;28;2;26;0;t1430;2022-03-20
mazowieckie;warszawski zachodni;23;3;26;1.92;0.25;2.18;0;0;0;15;73;324;180;26;152;2;t1432;2022-03-20
mazowieckie;wêgrowski;2;0;2;0.30;0;0.30;0;0;0;0;11;37;44;4;40;0;t1433;2022-03-20
mazowieckie;wo³omiñski;31;5;36;1.23;0.20;1.43;2;1;1;2;107;392;241;40;195;6;t1434;2022-03-20
mazowieckie;wyszkowski;6;0;6;0.81;0;0.81;0;0;0;0;23;84;53;8;43;2;t1435;2022-03-20
mazowieckie;zwoleñski;0;0;0;0;0;0;0;0;0;0;9;30;22;0;22;0;t1436;2022-03-20
mazowieckie;¿uromiñski;1;0;1;0.26;0;0.26;0;0;0;0;3;24;36;2;34;0;t1437;2022-03-20
mazowieckie;¿yrardowski;11;3;14;1.45;0.40;1.85;0;0;0;0;12;119;104;17;86;1;t1438;2022-03-20
mazowieckie;Ostro³êka;2;0;2;0.39;0;0.39;0;0;0;0;4;25;23;2;20;1;t1461;2022-03-20
mazowieckie;P³ock;4;0;4;0.34;0;0.34;0;0;0;1;33;85;66;6;60;0;t1462;2022-03-20
mazowieckie;Radom;8;0;8;0.38;0;0.38;0;0;0;0;36;150;222;10;212;0;t1463;2022-03-20
mazowieckie;Siedlce;1;0;1;0.13;0;0.13;0;0;0;0;33;69;64;3;58;3;t1464;2022-03-20
mazowieckie;Warszawa;523;38;561;2.92;0.21;3.13;0;0;0;19;1162;4868;3434;597;2775;62;t1465;2022-03-20
opolskie;brzeski;4;1;5;0.45;0.11;0.56;0;0;0;0;25;113;40;5;34;1;t1601;2022-03-20
opolskie;g³ubczycki;3;1;4;0.66;0.22;0.88;0;0;0;9;15;49;211;5;194;12;t1602;2022-03-20
opolskie;kêdzierzyñsko-kozielski;3;0;3;0.32;0;0.32;0;0;0;0;22;74;59;4;55;0;t1603;2022-03-20
opolskie;kluczborski;5;0;5;0.77;0;0.77;0;0;0;0;14;63;28;5;22;1;t1604;2022-03-20
opolskie;krapkowicki;6;0;6;0.94;0;0.94;0;0;0;0;8;43;45;10;35;0;t1605;2022-03-20
opolskie;namys³owski;1;1;2;0.23;0.23;0.47;0;0;0;0;14;63;37;3;34;0;t1606;2022-03-20
opolskie;nyski;7;2;9;0.52;0.15;0.66;0;0;0;0;39;110;106;9;97;0;t1607;2022-03-20
opolskie;oleski;5;0;5;0.78;0;0.78;0;0;0;0;6;24;29;5;24;0;t1608;2022-03-20
opolskie;opolski;5;0;5;0.40;0;0.40;0;0;0;2;24;148;99;7;91;1;t1609;2022-03-20
opolskie;prudnicki;5;0;5;0.91;0;0.91;0;0;0;0;13;63;35;5;30;0;t1610;2022-03-20
opolskie;strzelecki;4;0;4;0.54;0;0.54;0;0;0;0;8;47;31;4;26;1;t1611;2022-03-20
opolskie;Opole;17;1;18;1.33;0.08;1.41;0;0;0;9;57;204;122;19;102;1;t1661;2022-03-20
podkarpackie;bieszczadzki;0;0;0;0;0;0;0;0;0;0;2;5;14;0;14;0;t1801;2022-03-20
podkarpackie;brzozowski;2;0;2;0.31;0;0.31;0;0;0;0;2;37;41;2;39;0;t1802;2022-03-20
podkarpackie;dêbicki;5;0;5;0.37;0;0.37;0;0;0;0;9;56;78;5;73;0;t1803;2022-03-20
podkarpackie;jaros³awski;6;1;7;0.50;0.08;0.58;0;0;0;0;11;47;92;7;85;0;t1804;2022-03-20
podkarpackie;jasielski;1;0;1;0.09;0;0.09;0;0;0;0;6;38;129;1;128;0;t1805;2022-03-20
podkarpackie;kolbuszowski;1;1;2;0.16;0.16;0.32;0;0;0;0;2;16;46;2;44;0;t1806;2022-03-20
podkarpackie;kroœnieñski;1;1;2;0.09;0.09;0.18;0;0;0;0;9;44;30;2;28;0;t1807;2022-03-20
podkarpackie;le¿ajski;0;0;0;0;0;0;0;0;0;0;7;24;35;0;35;0;t1808;2022-03-20
podkarpackie;lubaczowski;2;0;2;0.36;0;0.36;0;0;0;0;6;44;41;2;39;0;t1809;2022-03-20
podkarpackie;³añcucki;0;1;1;0;0.12;0.12;0;0;0;1;5;45;52;1;51;0;t1810;2022-03-20
podkarpackie;mielecki;2;0;2;0.15;0;0.15;0;0;0;0;10;64;82;3;79;0;t1811;2022-03-20
podkarpackie;ni¿añski;0;0;0;0;0;0;0;0;0;1;11;33;22;0;22;0;t1812;2022-03-20
podkarpackie;przemyski;5;0;5;0.68;0;0.68;0;0;0;0;9;57;33;5;28;0;t1813;2022-03-20
podkarpackie;przeworski;1;0;1;0.13;0;0.13;0;0;0;0;5;29;27;1;26;0;t1814;2022-03-20
podkarpackie;ropczycko-sêdziszowski;0;0;0;0;0;0;0;0;0;0;2;18;39;0;39;0;t1815;2022-03-20
podkarpackie;rzeszowski;5;0;5;0.29;0;0.29;0;0;0;0;19;74;124;7;117;0;t1816;2022-03-20
podkarpackie;sanocki;0;0;0;0;0;0;0;0;0;0;2;47;81;1;80;0;t1817;2022-03-20
podkarpackie;stalowowolski;4;1;5;0.38;0.09;0.47;0;0;0;2;9;54;51;5;45;1;t1818;2022-03-20
podkarpackie;strzy¿owski;0;0;0;0;0;0;0;0;0;0;3;17;33;0;33;0;t1819;2022-03-20
podkarpackie;tarnobrzeski;2;0;2;0.38;0;0.38;0;0;0;0;2;25;33;2;31;0;t1820;2022-03-20
podkarpackie;leski;1;0;1;0.38;0;0.38;0;0;0;0;1;16;22;1;21;0;t1821;2022-03-20
podkarpackie;Krosno;1;0;1;0.22;0;0.22;0;0;0;0;5;27;25;1;23;1;t1861;2022-03-20
